gene,log2FC,t_stat,p_value,case_mean,ctrl_mean,p_adj
FBXW7,0.15387360700587607,2.384487911038296,0.02024075675951767,0.009622730457264968,-0.1442508765486111,0.09232455110026645
TACC3,0.21524988571348938,2.3944636418832332,0.02028651759672948,0.11297005797435897,-0.10227982773913041,0.09250150434387844
NFE2L3,0.18064237843421055,2.382319031730314,0.020390239798413437,0.08711643068421053,-0.09352594775,0.09294253485867958
BCL3,0.2639969774298246,2.381348016461321,0.02044278055125122,0.1826860297631579,-0.08131094766666669,0.09312208894666119
LGALS9,0.28141304949839746,2.384199909968059,0.020443657876149823,0.17815489660256412,-0.10325815289583334,0.09312208894666119
RDH13,-0.19207824569788184,-2.413515223611172,0.020468798601648876,-0.07803465787179488,0.11404358782608698,0.09318676681550651
IL4R,0.2014771704182693,2.3800404386542073,0.02047189326712099,0.1335515685641026,-0.06792560185416667,0.09318676681550651
DNAJB12,0.14907996831623932,2.3953393366034184,0.020487992270853895,0.06273372720512821,-0.08634624111111111,0.09322808820164429
BICD2,0.1515406801971154,2.383059388471773,0.020525582965803455,0.04201111505128205,-0.10952956514583334,0.09336714306952322
TRIM44,-0.16804402514938685,-2.3829159179735546,0.020559192906742473,-0.0751209014102564,0.09292312373913045,0.09345599569179273
GGH,0.2454660506845039,2.38007292936584,0.020555571379322422,0.05261119164102564,-0.19285485904347824,0.09345599569179273
CAMKK2,0.1855019181891026,2.3774951050111817,0.020637990119396116,0.11653018556410259,-0.068971732625,0.09378207830436058
ZNF526,-0.15134758618640348,-2.402909848706729,0.020659689012094515,-0.06414439889473685,0.08720318729166665,0.0938485633604485
ME2,0.27560401586403516,2.3809876324488917,0.020676220605205582,0.05345949444736842,-0.2221445214166667,0.09389153802870032
CA1,0.7819937369777035,2.38390169320969,0.020721836623516714,0.5787295082820513,-0.20326422869565217,0.09406651168788203
NDUFS7,-0.21795785213935343,-2.3736494741798557,0.020916252183421226,-0.1279598154871795,0.08999803665217392,0.09491660850699489
RAB28,-0.11295249755448719,-2.387168497630969,0.02093706944265381,-0.06940805617948718,0.043544441375,0.09497861566776811
USP8,0.5322897834385965,2.3818038478903354,0.02094583719779642,0.14047438910526316,-0.3918153943333333,0.09498593794820384
UBE2C,0.1946223568386752,2.3786489427501003,0.020962904035808683,0.06541036476923076,-0.12921199206944445,0.09503087736000945
MPP5,-0.13938801002850876,-2.3763183036258173,0.021008060820611494,-0.08171390123684209,0.05767410879166666,0.09520308244917386
SPTA1,0.23601468583771928,2.3791621082161303,0.021021553855857522,0.044440432921052625,-0.19157425291666666,0.0952317270890741
BCL2L2,0.12938098902631578,2.370553532279933,0.021041666852894887,0.049635020526315785,-0.0797459685,0.09529033167555877
MRPS5,-0.10543490168640351,-2.3672533531928703,0.021182954851960475,-0.05589974589473684,0.049535155791666674,0.095897468300147
AP1S2,0.27525293372463766,2.378993072375899,0.021225418585362053,0.09917471533333333,-0.17607821839130436,0.09605695568385732
CPSF1,-0.2012311450153509,-2.3674286738161694,0.02124424918074745,-0.10723716447368421,0.09399398054166667,0.09610941758840363
CTDSP1,0.17946488994711537,2.3638714099319698,0.021291426011435334,0.11595492905128203,-0.06350996089583334,0.09629003902583051
ZDHHC17,0.19553623256359648,2.3749793393865253,0.02137293701064376,0.06320541760526316,-0.13233081495833332,0.09662576017273675
SLC25A13,0.12165977377034556,2.370749798096813,0.021391875197362405,0.07211825820512818,-0.04954151556521739,0.0966784611540429
PLA2G7,0.22122738818640353,2.362535746508051,0.021436632017600606,0.06579486789473685,-0.15543252029166668,0.09684777132688017
TMOD3,0.14293829933991226,2.361061670640946,0.021580389637753546,0.05720540113157893,-0.08573289820833334,0.09746408626193592
ATP6V1E2,-0.1224081201516165,-2.3775777643142773,0.021634234749136488,-0.026395174282051286,0.09601294586956521,0.09760766870507451
TTYH3,0.17528620917168336,2.3609350644091385,0.021624865882081547,0.1221114441282051,-0.053174765043478275,0.09760766870507451
MRPS10,-0.15831237124561404,-2.3792707853037296,0.021632833102663538,-0.06970573657894738,0.08860663466666667,0.09760766870507451
RNF31,0.16694762024342108,2.357235471663299,0.02169342488938587,0.06707475136842106,-0.099872868875,0.09784147271782119
PHF20,0.16213651779824562,2.3571352549528184,0.021716761691351276,0.05095665013157896,-0.11117986766666667,0.09791346748311111
SLTM,0.1322266648130342,2.380451010744247,0.021773367646186183,0.01021119474358974,-0.12201547006944445,0.09813536171285138
CBR3,-0.18463308785841692,-2.364335284193894,0.021798069795095378,-0.08918890564102565,0.09544418221739129,0.09821335959934728
ATP7A,0.10368298792530656,2.359148523767662,0.021883202182426967,0.020369211794871795,-0.08331377613043477,0.09856348662763409
NICN1,-0.1753133164671053,-2.3531218802895872,0.02192267104566203,-0.1408974748421053,0.034415841625,0.09870777420966444
TBC1D10B,0.3330357493530701,2.3539754388810543,0.021947326081280256,0.1598525033947368,-0.17318324595833334,0.09875181149008445
SUV420H1,0.11022258171260682,2.353020672998194,0.021941719499014606,0.0654361615042735,-0.04478642020833332,0.09875181149008445
TOMM34,-0.1757829110691193,-2.3572207026658782,0.022015603035695955,-0.09147494902564102,0.08430796204347828,0.09902546649999014
OXER1,0.2070665550350877,2.351085437544221,0.022039156734623772,0.08414367686842106,-0.12292287816666665,0.0990978405426124
CLN8,-0.18667783917502787,-2.3739486407557973,0.022060278310845043,-0.07051672043589743,0.11616111873913043,0.09915923338232921
WDFY3,0.20247044773717948,2.359984378748813,0.022069096699860114,0.09101921582051281,-0.11145123191666667,0.09916530151632576
BLVRB,0.6503863059241918,2.35979553007527,0.02212425820229034,0.3997490963589744,-0.2506372095652174,0.09934592506256718
PI16,-0.34707880820624304,-2.3925101975774385,0.022122831960190412,-0.16933479164102563,0.17774401656521743,0.09934592506256718
DMXL1,0.2879807834298246,2.3486926067204115,0.022152338894712912,0.1325913342631579,-0.15538944916666667,0.09943838939959365
COX7C,-0.24349449022149128,-2.349960521898341,0.022196209822189533,-0.12897072126315792,0.11452376895833334,0.09958212669436134
USP39,-0.15459521864325532,-2.3708039535433825,0.02219935946794017,-0.07573257251282052,0.0788626461304348,0.09958212669436134
SNW1,0.18595916026978818,2.3574001060003464,0.022213118492349367,0.1696301004871795,-0.01632905978260869,0.09961019498190304
ABCA13,0.261613868928651,2.3486984418797623,0.022228700519412628,0.1281452421025641,-0.13346862682608696,0.09964641644049996
PDDC1,-0.130218476411859,-2.3561255305909965,0.02228429484305523,-0.05585320797435898,0.0743652684375,0.09986191931356306
FASTKD2,-0.106981006393534,-2.3613260699332264,0.022323908594109307,-0.05081632787179487,0.05616467852173914,0.10000568768980546
PRKAR2B,0.22245479395394735,2.345501419228671,0.022348002144211156,0.12094520257894735,-0.101509591375,0.10007985580803903
ARFGEF1,0.4703649044515049,2.3593405361126676,0.022483141767826193,0.1514457215384615,-0.31891918291304344,0.10061717438260742
HBQ1,0.5148652649420291,2.3620332051453476,0.02247971101009107,0.22897128633333338,-0.2858939786086957,0.10061717438260742
HP1BP3,-0.10071372337012263,-2.355313839810892,0.022516027068082745,-0.043914061717948726,0.056799661652173906,0.10073039333221115
EPC1,0.19368902980921054,2.3546696589442244,0.022545014454138423,0.08196584568421054,-0.111723184125,0.1008261037123779
OPTN,0.2637409863021182,2.341753619280377,0.022576477561622003,0.0653169361282051,-0.19842405017391307,0.10093281786640301
NOLC1,-0.15851492112280705,-2.3583410610362296,0.02262836059572895,-0.07626822028947369,0.08224670083333335,0.10113072096603466
BRAF,0.19972113906243036,2.348606683616884,0.02266747443995491,0.06956999141025641,-0.13015114765217395,0.10127144199654148
CALM1,-0.18746877032107026,-2.35112190628636,0.022698333260328617,-0.08412588553846155,0.10334288478260871,0.10137519980849088
AFG3L2,-0.1490421355585284,-2.359046885093356,0.02277710390476014,-0.06935464438461539,0.07968749117391302,0.10169279947794388
DCAKD,-0.18070193976315785,-2.339037045519104,0.0228215843322378,-0.04586538426315788,0.13483655549999998,0.10185714176922807
ADSS,0.17399644016885962,2.343362302146799,0.022972234140438065,0.05121218471052631,-0.12278425545833332,0.10249506885643032
EP300,0.16996233833333332,2.3342683497482715,0.02299046262206735,0.127258829,-0.04270350933333333,0.10254194245744383
RASGRP1,-0.3987763386513158,-2.348832686109415,0.023004660908561753,-0.06469536052631578,0.33408097812500004,0.10257081515912793
BRD7,0.16395782003289477,2.34661250999517,0.02302669409990015,0.07851984615789476,-0.085437973875,0.10263459021768184
PIK3CD,0.2031487074392419,2.3331310185364975,0.02309501610074789,0.10065956674358977,-0.10248914069565215,0.102904571740178
XPO1,0.23234275149342104,2.336057388638508,0.023119930013389668,0.08920235536842104,-0.14314039612499999,0.10298102338738276
PLAC8,-0.22368821331326647,-2.331115702394006,0.023137434891173446,-0.1497985634871795,0.07388964982608698,0.10302443342890712
LTF,0.4281825195394737,2.3307060931393755,0.02316405003629993,0.3860815567894737,-0.04210096275,0.10310836620247753
LRCH3,-0.16547778648464911,-2.3484401145705474,0.02317487301957749,-0.0711525625263158,0.09432522395833333,0.10312197183443363
LAS1L,-0.136698988451505,-2.349644988125648,0.023192112130044667,-0.07622409453846152,0.060474893913043476,0.10316410883173638
ZNF576,-0.13563310892982455,-2.3393859064254525,0.023305447156924557,-0.08036426426315788,0.05526884466666667,0.10363353226712801
NSUN4,-0.11770764595394737,-2.3274698341461724,0.023332103762036767,-0.06039007107894737,0.057317574875,0.10371733302722604
MYO3B,0.2963202383366778,2.346300419613326,0.023350632823269508,0.2135759496410256,-0.08274428869565219,0.1037649607186655
ABHD2,0.18368291126549144,2.3342476455243863,0.023378834424246868,0.05434429589743589,-0.12933861536805555,0.10385552475247571
SLC38A5,0.30023425653734676,2.3280232294671794,0.02350371812977605,0.20329147610256412,-0.09694278043478262,0.10437537435691184
PTTG2,0.12126626035833332,2.339462591590239,0.02355114011767925,0.036016301149999985,-0.08524995920833334,0.10451605564256186
ITGB1BP1,-0.15497586616346154,-2.34489759158298,0.023543582638410585,-0.033424513038461556,0.12155135312499998,0.10451605564256186
PSMB2,-0.1713575827346711,-2.331317202234552,0.023561031683571626,-0.060024897256410255,0.11133268547826086,0.10452501794001472
FLI1,0.4953181076532887,2.330208910722981,0.023681977249503373,0.3783399994358974,-0.11697810821739128,0.1049914170013041
CD302,0.4823906505953177,2.3263689515931643,0.023677188805377954,0.35382114676923077,-0.12856950382608695,0.1049914170013041
CASP8,0.1582761816690705,2.3236566998192787,0.023714987932229252,0.08563452587393162,-0.07264165579513888,0.10507987002815941
DVL3,0.11601021515570176,2.3230119244991787,0.02371775647495058,0.06406071444736842,-0.05194950070833334,0.10507987002815941
TNRC6A,0.14962937075641025,2.322945261366142,0.023773632630492304,0.038801046811965806,-0.11082832394444446,0.10529229288448193
VPS35,0.19806690145596434,2.3551298613555023,0.02381426752710119,0.09051039328205128,-0.10755650817391307,0.10543709377287415
GLRX5,0.4634389770033446,2.317005573908606,0.02398620010976247,0.25570060030769237,-0.2077383766956522,0.1061629216858087
RASGRP2,-0.10254978331356837,-2.314313023654346,0.024065147018200683,-0.07241680659829058,0.030132976715277784,0.10647684841974964
CSMD1,-0.21190469877192983,-2.3217828847073223,0.024106590388874305,-0.11551830510526316,0.09638639366666667,0.10651823866338536
RNF122,0.18466358828070176,2.3255729628634914,0.02409055905321466,0.002576565447368426,-0.18208702283333333,0.10651823866338536
DAZAP1,-0.09654475456570513,-2.3375755685504203,0.02410283162069658,-0.027915935294871803,0.06862881927083332,0.10651823866338536
CLUAP1,-0.15840153163247864,-2.3261175528626956,0.024103656746853927,-0.0699680141880342,0.08843351744444444,0.10651823866338536
MMP8,0.30950040496491227,2.314180973170727,0.024147531127581695,0.21514329013157896,-0.09435711483333331,0.10666364547971716
LAIR2,-0.3631102558541667,-2.3374802827149903,0.024228662725113113,-0.03281809149999999,0.3302921643541667,0.10698642622682139
KLF15,0.19295156491192866,2.329399356654733,0.024275090379236888,0.06348891056410257,-0.1294626543478261,0.10715580121526176
SNAPC2,-0.1403789400087719,-2.319105490739957,0.02443055479850717,-0.011738048842105258,0.12864089116666666,0.1077811887006359
CD44,0.13561565029380343,2.3088441904267802,0.02443300030041528,0.06873141097435899,-0.06688423931944444,0.1077811887006359
CBLL1,-0.17102337362061407,-2.3280278295527363,0.024465100338376393,-0.08017580107894738,0.09084757254166669,0.10788694861938285
NCSTN,0.21789617713154963,2.3082323878068736,0.024474267436203137,0.14420306643589745,-0.07369311069565218,0.10789154150660864
THOP1,-0.13704896295394736,-2.3222621818713134,0.024515072092456378,-0.06301562257894737,0.07403334037499999,0.10800945249412996
TRIM5,0.13727699317948716,2.308824241188249,0.02451728346266815,0.06475654101282051,-0.07252045216666667,0.10800945249412996
ZNF558,-0.15425193564214046,-2.342309945715182,0.024534832121323416,-0.028357347076923077,0.12589458856521737,0.10805091240694273
OR7E156P,-0.13440228699665552,-2.3158584851059127,0.02457178552476766,-0.0628897956923077,0.07151249130434784,0.1081628851118716
TSR1,0.18003039461622808,2.3152508744121505,0.024576549509151724,0.018343913657894735,-0.16168648095833335,0.1081628851118716
KIAA2013,0.1540949669269737,2.3047352723756807,0.02467392825454232,0.08391176978947369,-0.0701831971375,0.10855547361292674
HMOX1,0.26125970273578597,2.3125929823484306,0.024698055420622606,0.09848665369230772,-0.16277304904347825,0.10862563096224809
CRISP3,0.2156694549649123,2.319918200399537,0.024754511029543045,0.03296828313157894,-0.18270117183333334,0.10881152115857004
NCOA7,0.1768187373065775,2.3119294615289996,0.02475671075614099,0.11902545087179488,-0.05779328643478261,0.10881152115857004
NMUR1,-0.16355406417502788,-2.309304643324045,0.0247963074112515,-0.07349020243589745,0.09006386173913045,0.10894949364877479
SLC36A1,0.24967809885745615,2.314336718290263,0.024817760608617383,0.05493663481578947,-0.19474146404166667,0.10900768288495588
LILRB1,0.14501849107532053,2.3004139435752786,0.024913254159569062,0.03963259017948719,-0.10538590089583333,0.10939093542683796
RAB20,0.19319885782894736,2.3172591121967163,0.02496567752222686,0.03396862407894736,-0.15923023375,0.10958488136863745
KIAA0319,0.22623666457636568,2.308927923038437,0.025173070117012118,0.08705897035897436,-0.13917769421739132,0.11045869960795998
G6PC,0.35830200817324553,2.2951719636327117,0.02528338074049663,0.1844775581315789,-0.17382445004166666,0.11090608836217848
PRKCI,0.170634065367893,2.305330227477721,0.025326936840932977,0.031337886846153844,-0.13929617852173914,0.11106045818160769
TP53I11,0.2308185125451505,2.3031034348017148,0.025458941350322794,0.09075401315384614,-0.14006449939130436,0.11160245072617565
PRDM1,0.15695029427564106,2.293420438983131,0.025473983492122758,0.08456106877564104,-0.0723892255,0.11163153558033201
CCNC,-0.11085144203044872,-2.2901586142003327,0.025506546650503756,-0.03459882494017093,0.0762526170902778,0.11173735612846879
CFDP1,-0.09972013329385965,-2.3022596739197616,0.02565272328156146,-0.041061414710526316,0.05865871858333333,0.1123406529460993
PRUNE,0.1250521234671053,2.2879492924258154,0.025681515456679543,0.10606025584210528,-0.018991867625000002,0.11242966113873755
SRPK2,0.21531426585897434,2.2931657511288357,0.025759246262523607,0.11505796213675214,-0.10025630372222222,0.11273278571977206
ABCG1,0.14984580020363247,2.290366998638491,0.025990606672429094,0.06539510958974358,-0.08445069061388888,0.1137078337385547
PPM1A,0.207223224369391,2.286224192106898,0.0260872457685601,0.09116144977564102,-0.11606177459374999,0.11405546569474513
MEF2A,0.1619520001237458,2.2839168304764694,0.026085831014551242,0.04021149338461539,-0.12174050673913042,0.11405546569474513
PIGB,0.23634916206798245,2.3011906572723073,0.0261289884154666,0.11148402602631578,-0.12486513604166666,0.11420036477306304
ERGIC2,0.46319300728947366,2.290651257521103,0.02614843010880646,0.23415081978947364,-0.22904218750000002,0.11424773115654234
SERPINB8,0.18416128140064103,2.2843151114128513,0.026259093868956904,0.04282233585897436,-0.14133894554166668,0.11469350276052953
MYH3,-0.18206061230769233,-2.2962976771415553,0.026406378462921883,-0.1135035173076923,0.06855709500000001,0.11529887972070922
MRPL37,-0.19504529091527312,-2.2814653433101455,0.026431240741864495,-0.10951442887179486,0.08553086204347825,0.11536949854387797
PDCD6,-0.18413753154069118,-2.289310967606021,0.026450593459317415,-0.10262939241025638,0.08150813913043478,0.11541603021781684
PRR3,-0.10278759067307691,-2.275753580767823,0.026464520033683894,-0.06609472225641023,0.03669286841666667,0.1154388623545515
RAB1B,0.1695898623812709,2.278558348884938,0.026474905567497677,0.09063769507692308,-0.07895216730434783,0.11544623846477312
MAFF,0.11074522561858974,2.2850281521716345,0.026565009095372898,0.0485828389102564,-0.06216238670833333,0.1158011131872493
CNOT1,0.08729654892948718,2.2774541429959427,0.02659693363878185,0.04945075917948718,-0.037845789750000004,0.11590222673309662
HBE1,0.5362042696403508,2.280037106960057,0.02663180737898918,0.10077930447368419,-0.4354249651666667,0.1160161215151635
EID2B,0.5085277484912281,2.2962449540920313,0.02665300640888793,0.3433104301578947,-0.16521731833333334,0.11603258381082797
SERPINB2,0.16940443510813824,2.2788186157563586,0.026653063761336443,0.07050677028205128,-0.09889766482608695,0.11603258381082797
GMCL1,0.21184563478508767,2.272767441111059,0.026662243596126033,0.11206930736842102,-0.09977632741666666,0.11603450359533315
RAP1GDS1,0.12504250083114038,2.2725108029828944,0.026690647078148125,0.03532272828947369,-0.08971977254166667,0.11612005632491836
ADRA2C,0.3731575847719298,2.2732677829028334,0.02680278985043008,0.15473890610526314,-0.21841867866666664,0.11656974897936803
EI24,-0.12083114487179489,-2.271885074466363,0.026817764209168492,-0.053723169705128214,0.06710797516666667,0.11659668407640447
WIPI2,0.17932085710576925,2.2828502652968687,0.026845336299277836,0.08456604389743591,-0.09475481320833334,0.1166783552804619
DUS1L,-0.1282464077859532,-2.2785071752414203,0.02699333714079769,-0.06588593530769234,0.062360472478260875,0.11728322334931666
RICTOR,0.1899245102653509,2.2696916747616194,0.02712141296099905,0.13130499147368424,-0.05861951879166666,0.1178011518796681
SPATA6,0.17480478180482453,2.2835749166142403,0.027148026417910535,0.034211709763157884,-0.14059307204166666,0.11785190884300903
HSH2D,0.3130673281973244,2.2656293599989787,0.02715972594213041,0.2062278161538462,-0.10683951204347825,0.11785190884300903
APLP2,0.18357427899342102,2.2933836547510786,0.027158761318682927,0.04167083936842104,-0.141903439625,0.11785190884300903
CPNE8,0.21926545852631577,2.2639885476697548,0.027204223511028486,0.16228464852631577,-0.05698081,0.11796789019576626
MCRS1,-0.13028813167948716,-2.282333150921775,0.02719650404973541,-0.07981368734615384,0.05047444433333334,0.11796789019576626
CHERP,0.15179892783114038,2.275930895590901,0.027214522647047223,0.03536496828947369,-0.11643395954166669,0.1179740227579148
ANGEL2,-0.21644640325657896,-2.2722719538742338,0.027233296384271147,-0.12487117813157896,0.091575225125,0.1180168764328826
PAPSS1,0.5141975458552631,2.267370202294324,0.027266160676494455,0.16304854210526318,-0.35114900374999997,0.1181207443597042
CLCN3,0.13733580979166668,2.27165398495295,0.027327321357572678,0.057025377333333335,-0.08031043245833334,0.11834708838416504
PRDM4,-0.10674227524122806,-2.2628684475017393,0.027398775455682037,-0.061603320157894735,0.04513895508333332,0.11861784822319729
CES3,0.30639602872807015,2.262807378755016,0.02740781926010274,0.17650836639473683,-0.12988766233333335,0.11861832598945378
TSC22D2,0.31350652425438597,2.270347609216401,0.027424526687971938,0.12010785042105265,-0.19339867383333334,0.11865196004004282
SLC16A5,0.2578506453026316,2.2604336311683046,0.02747845824934014,0.1001464935526316,-0.15770415175,0.11884656958786266
MANBAL,0.09821095451175214,2.2708875295590083,0.02752318544211812,0.05856628435897436,-0.03964467015277778,0.1190012557148956
EIF4G2,0.15198996115918806,2.2807401119732766,0.02753897190727515,0.04681473892307693,-0.10517522223611113,0.11903075162265606
CRYZ,-0.3324589974604236,-2.2755392732358772,0.02756232733079341,-0.11126390002564102,0.2211950974347826,0.11905419072813107
ATXN1,0.33359759972352293,2.2696066502559225,0.02756003899480196,0.1266306608974359,-0.20696693882608702,0.11905419072813107
GTF2E2,-0.18166325189186175,-2.2717788200861233,0.027582444106366528,-0.11841889071794871,0.06324436117391304,0.11910233913636903
NPEPL1,0.1710939604868421,2.258103634219878,0.027600602033374194,0.0918933727368421,-0.07920058775000001,0.1191420005848968
TRAPPC6B,0.17058102221474358,2.262464461825234,0.0276550013932828,0.06852178642307692,-0.10205923579166666,0.11922178847402891
RAB6A,0.4067465633979933,2.26602632045737,0.027647808799970367,0.19140140661538457,-0.21534515678260874,0.11922178847402891
PRDX1,-0.19923771347275637,-2.2572546542859993,0.027645794679292447,-0.09169593324358974,0.10754178022916665,0.11922178847402891
EDAR,-0.20430572067558528,-2.270047791559068,0.027647608514999963,-0.14508580015384615,0.05921992052173913,0.11922178847402891
LRRK1,0.15568276735745612,2.260434481319562,0.027703227643480807,0.04400160281578947,-0.11168116454166666,0.11939093042847718
GSN,0.19596049090544873,2.2621397406644608,0.02780971030947577,0.08811780655128207,-0.10784268435416666,0.11981094532421131
MAP2K1,0.21194918901754387,2.2670768319132275,0.02784150748920114,0.10455608268421053,-0.10739310633333334,0.11990902901122696
ATM,-0.11129977583867519,-2.2633208407292424,0.027954500100804445,-0.10341167793589741,0.007888097902777782,0.12034141535947267
ZFYVE16,0.22292597941583056,2.255430117861564,0.027960029099561166,0.1363408525897436,-0.08658512682608696,0.12034141535947267
CXCL5,0.26101386719397995,2.252853898572478,0.028019131182368304,0.09559642584615381,-0.16541744134782613,0.1205279620172303
ALDH3B1,0.19330283631891026,2.254050144814595,0.028021525737851327,0.07206802175641025,-0.1212348145625,0.1205279620172303
ARHGAP18,0.21020224010144928,2.2585181251499593,0.028031264271589435,0.046373783666666675,-0.1638284564347826,0.12053080537505327
THOC2,0.13969611144711538,2.2547531800039162,0.02811507946544232,0.01273652888461539,-0.1269595825625,0.12085206382070028
LRRTM4,0.15622796753511706,2.2667239610673966,0.0281446827558017,0.010734459230769234,-0.14549350830434782,0.1209401610458042
SLC5A6,-0.12553118166885965,-2.2569301264224926,0.028171623013511737,-0.09033535521052632,0.035195826458333336,0.12101676168664148
USP37,-0.09222173058862879,-2.2568997269523345,0.028184849944283056,-0.05862940315384616,0.03359232743478262,0.12103442353175628
COX11,-0.13504505228093644,-2.2531304524984783,0.02820906909551601,-0.08393043084615384,0.051114621434782605,0.12109926267386407
ALKBH6,-0.08111411944147157,-2.249314977644345,0.028278508684039572,-0.03096071861538462,0.05015340082608695,0.12127972813523173
SEMA4B,0.15478240583653846,2.247366015609991,0.028265065137845834,0.04812090879487178,-0.10666149704166666,0.12127972813523173
CYP4F3,0.22962937096767003,2.262031652007186,0.0282767128021547,-0.003994880641025654,-0.23362425160869568,0.12127972813523173
TGFBR2,0.12067341840064102,2.25134367692025,0.028299218795769254,0.03085287385897436,-0.08982054454166667,0.12132935975790253
RECK,0.18197887242474914,2.246168022001615,0.02839285949887208,0.09421091807692308,-0.08776795434782607,0.12169153919497207
TRAK2,0.28960602071125985,2.245849642467039,0.028408799141707606,0.2860118681025642,-0.003594152608695661,0.12172056631287305
RAB3D,0.18305844068115945,2.2513436413742776,0.028567960634772377,0.04003289833333333,-0.1430255423478261,0.12236302622855084
MACF1,-0.08652447932692309,-2.2487468352760147,0.028590479849657815,-0.06098278941025642,0.025541689916666666,0.12241999079127909
ANKDD1A,-0.26680667347149123,-2.249780195208354,0.028622192021991136,-0.1522928777631579,0.11451379570833332,0.1225162687517725
GM2A,0.20666097207280704,2.2478099012305304,0.028667480498686664,0.04099385523947371,-0.16566711683333332,0.12255995944797629
RP2,0.2694029091906354,2.2636488403488686,0.028669320232370413,0.12308563353846151,-0.14631727565217392,0.12255995944797629
REV1,-0.16338382251754385,-2.250915416923938,0.02866828113666356,-0.09381361868421054,0.06957020383333333,0.12255995944797629
GEMIN8,-0.1428565966381579,-2.2554209075424114,0.028647266830254488,-0.09128502926315789,0.05157156737500001,0.12255995944797629
MLLT10,-0.08761834869711538,-2.2489946773214715,0.028686998327603897,-0.047825623051282046,0.03979272564583333,0.12259606172961846
CORO7,0.1734871733199554,2.2438797170290083,0.028714906377653022,0.11228595310256409,-0.061201220217391314,0.12267584520028213
PRPF3,-0.1568671584736842,-2.2576966496144526,0.028752828258413434,-0.0645256554736842,0.092341503,0.12279834468163833
HIGD1A,0.3959873362162766,2.248641284752147,0.02886619467590301,0.14582653256410258,-0.25016080365217397,0.12324287231724763
ANXA11,0.21534891587393162,2.245112650561108,0.028883246631277393,0.10637482995726497,-0.10897408591666664,0.12327603624882713
NAPG,0.13375672577192982,2.2496527110812776,0.028929847718308897,-0.007326515894736848,-0.14108324166666666,0.12343525642792595
ANXA2P1,0.731369426618729,2.2468726245021045,0.028941093166835397,0.1837113279230769,-0.5476580986956521,0.12344357053300366
MBNL2,0.19889676333814102,2.2376174420672,0.02901209278836053,0.10837770980341879,-0.09051905353472223,0.12370666924979162
MRPS6,-0.20426965382162762,-2.2551017636234385,0.02916605365370318,-0.11971158125641022,0.0845580725652174,0.12431630766270864
ZAK,0.16087167301282052,2.2457722495785277,0.029174943079000534,0.04625880467948719,-0.11461286833333333,0.12431630766270864
PSMC4,-0.1950072887451923,-2.2635185404191245,0.029189433685397066,-0.05699169997435897,0.13801558877083334,0.12431630766270864
SPARC,0.2900687313421053,2.243804448530148,0.029192517494526702,0.21017233934210527,-0.07989639200000001,0.12431630766270864
ANKRD6,0.12617803493868449,2.237927894979707,0.029281056634730195,0.027489723025641028,-0.09868831191304346,0.12465337287462248
BSCL2,-0.16277169571348943,-2.2349833516106767,0.029332938261488348,-0.04415563297435898,0.11861606273913043,0.1248342161012956
MLF2,0.2299515314448161,2.235280294274494,0.029431098977622288,0.18133139092307696,-0.04862014052173912,0.12521183345878525
S100A4,-0.20578303027884612,-2.235523707123127,0.029508849765131993,-0.06006097982051282,0.1457220504583333,0.12546221811765054
COQ2,0.1996116885241228,2.2334435077839645,0.029503124933349643,0.08219701331578948,-0.11741467520833333,0.12546221811765054
HAT1,0.2679008662435898,2.2337045306942853,0.029554187479001293,0.09604542591025642,-0.17185544033333333,0.1256147571530663
PAFAH2,-0.13646894856075809,-2.2299895047757277,0.02958184538177289,-0.09762218625641027,0.03884676230434783,0.12569207775333774
CDKN2B,0.1809411132980769,2.2436162500709234,0.029608389540639872,0.04014614925641025,-0.14079496404166666,0.12576461814479084
MAGED1,-0.12807385561832263,-2.2433988548786035,0.02964034112165234,-0.03748309978846154,0.0905907558298611,0.12582061977741632
DOK3,0.20863173326535087,2.2318174573681975,0.029640525580942784,0.1111629004736842,-0.09746883279166667,0.12582061977741632
BLOC1S1,0.21920868288963208,2.240186624257935,0.02966593348573779,0.12715738184615383,-0.09205130104347826,0.12588822781196113
CRTAP,-0.1336568142419872,-2.226489178070308,0.02968893307094023,-0.020623091679487178,0.11303372256250001,0.12591341918250418
ATP1B3,0.2417931132425214,2.2303227893870505,0.02969083562738519,0.09768822425641026,-0.14410488898611112,0.12591341918250418
SEC23B,0.16545919097916667,2.2410009555644317,0.029733990794793674,0.07777825433333334,-0.08768093664583332,0.12605617170283218
PTK2B,0.14803275248931627,2.2379645782090978,0.029771294596956308,0.04944791557264958,-0.09858483691666668,0.12614349827056098
KIF5B,0.12743840859429825,2.2354513441655044,0.029773589665607635,0.07753054655263157,-0.049907862041666674,0.12614349827056098
FYCO1,-0.11615172296052631,-2.229296434483875,0.02979433299890571,-0.05758777421052632,0.05856394874999999,0.12619111756282936
VPRBP,-0.13237282027192981,-2.23844500318273,0.029871565710208034,-0.04909112560526316,0.08328169466666667,0.12647788568244334
PCF11,0.15544382485526317,2.238396040526128,0.029916200550845307,0.01694754460526315,-0.13849628025000002,0.12662649375649473
BIVM,-0.13100101621962096,-2.2310359335040877,0.029940701101529157,-0.044854102871794865,0.0861469133478261,0.12664945180825235
RBL2,-0.17700302397324413,-2.2372985130982808,0.029936378514405254,-0.10817618253846153,0.06882684143478261,0.12664945180825235
