Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cyclooxygenase Pathway (GO:0019371),2/8,0.0081962092446162,0.0830414060185991,0,0,18.544853635505195,89.09102570965904,TBXAS1;PTGS2
GO_Biological_Process_2023,Dehydroascorbic Acid Transport (GO:0070837),2/8,0.0081962092446162,0.0830414060185991,0,0,18.544853635505195,89.09102570965904,SLC2A14;SLC2A3
GO_Biological_Process_2023,Negative Regulation Of Lipase Activity (GO:0060192),2/8,0.0081962092446162,0.0830414060185991,0,0,18.544853635505195,89.09102570965904,RGS2;SORT1
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665),2/8,0.0081962092446162,0.0830414060185991,0,0,18.544853635505195,89.09102570965904,PPP3CA;PPP3R1
GO_Biological_Process_2023,Positive Regulation Of Membrane Invagination (GO:1905155),2/8,0.0081962092446162,0.0830414060185991,0,0,18.544853635505195,89.09102570965904,RAB31;F2RL1
GO_Biological_Process_2023,Regulation Of Angiotensin Levels In Blood (GO:0002002),2/8,0.0081962092446162,0.0830414060185991,0,0,18.544853635505195,89.09102570965904,CTSZ;CTSG
GO_Biological_Process_2023,Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process (GO:1902959),2/8,0.0081962092446162,0.0830414060185991,0,0,18.544853635505195,89.09102570965904,SORL1;PICALM
GO_Biological_Process_2023,I-kappaB kinase/NF-kappaB Signaling (GO:0007249),4/45,0.0082003806830136,0.0830414060185991,0,0,5.448961156278229,26.174491957202903,ROCK1;TLR4;BIRC2;TLR2
GO_Biological_Process_2023,Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114),3/24,0.0085121927404151,0.0850495403701307,0,0,7.964285714285714,37.9598222081332,CEACAM6;MYADM;KLF4
GO_Biological_Process_2023,Positive Regulation Of ERBB Signaling Pathway (GO:1901186),3/24,0.0085121927404151,0.0850495403701307,0,0,7.964285714285714,37.9598222081332,HIP1;RALB;MMP9
GO_Biological_Process_2023,Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575),3/24,0.0085121927404151,0.0850495403701307,0,0,7.964285714285714,37.9598222081332,CYP1B1;PTGS2;HIF1A
GO_Biological_Process_2023,Myeloid Leukocyte Differentiation (GO:0002573),5/71,0.0085700866959019,0.0850495403701307,0,0,4.237878787878788,20.170088442898923,MYH9;F2RL1;SNX10;MMP9;OSCAR
GO_Biological_Process_2023,Negative Regulation Of Protein Binding (GO:0032091),5/71,0.0085700866959019,0.0850495403701307,0,0,4.237878787878788,20.170088442898923,RALB;ROCK1;LRRK2;SORL1;IFIT2
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),10/232,0.0087483346414963,0.0855154067493755,0,0,2.535970753362058,12.01769132111946,STAT1;USP10;PELI2;TNFSF10;PELI1;TRIM25;S100A12;F2RL1;ALPK1;BIRC2
GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),6/100,0.008845507778212,0.0855154067493755,0,0,3.575748338718527,16.905585851516786,SLC11A1;S100A12;CTSG;PPBP;PGLYRP1;CAMP
GO_Biological_Process_2023,Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),4/46,0.0088583069466301,0.0855154067493755,0,0,5.318952652285986,25.139495806105696,CEACAM1;HIP1;RALB;MMP9
GO_Biological_Process_2023,Regulation Of Interleukin-10 Production (GO:0032653),4/46,0.0088583069466301,0.0855154067493755,0,0,5.318952652285986,25.139495806105696,STAT3;F2RL1;CD46;TLR4
GO_Biological_Process_2023,Antiviral Innate Immune Response (GO:0140374),4/46,0.0088583069466301,0.0855154067493755,0,0,5.318952652285986,25.139495806105696,TRIM25;EIF2AK2;IFIT3;IFIT2
GO_Biological_Process_2023,Cellular Component Disassembly (GO:0022411),4/46,0.0088583069466301,0.0855154067493755,0,0,5.318952652285986,25.139495806105696,CTSG;ADAM8;MMP9;CTSS
GO_Biological_Process_2023,Homotypic Cell-Cell Adhesion (GO:0034109),4/46,0.0088583069466301,0.0855154067493755,0,0,5.318952652285986,25.139495806105696,ACTN1;MYH9;TLN1;PIK3CG
GO_Biological_Process_2023,Regulation Of Keratinocyte Proliferation (GO:0010837),3/25,0.0095476094512831,0.0911266964766437,0,0,7.601885330578512,35.35989955868055,NOTCH2;LRG1;ZFP36L1
GO_Biological_Process_2023,fatty-acyl-CoA Biosynthetic Process (GO:0046949),3/25,0.0095476094512831,0.0911266964766437,0,0,7.601885330578512,35.35989955868055,ACSL1;ELOVL5;PPT1
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720),4/47,0.0095497545682899,0.0911266964766437,0,0,5.194991055456172,24.16314928493042,ORM1;IRAK3;BPI;TLR4
GO_Biological_Process_2023,Import Into Nucleus (GO:0051170),5/74,0.0101588897281327,0.0932844458668318,0,0,4.053002070393375,18.60087251243812,NUP214;STAT3;E2F3;KPNB1;STK3
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),23/766,0.0102031358839042,0.0932844458668318,0,0,1.7624170977314373,8.080788431290816,HDAC4;STAT1;STAT3;PTEN;HMGB2;EIF2AK2;IRS2;THBS1;IFIT3;RAB33B;ZFP36L1;PPP3CA;SDCBP;PAK1;BCL6;CEACAM6;CCPG1;CYP1B1;EMILIN2;JAK2;S100A11;BIRC2;HSPA1A
GO_Biological_Process_2023,Cellular Defense Response (GO:0006968),4/48,0.0102753537116412,0.0932844458668318,0,0,5.076664076664077,23.241004160385454,NCF2;C5AR1;LY96;LILRB2
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),4/48,0.0102753537116412,0.0932844458668318,0,0,5.076664076664077,23.241004160385454,ITGAM;F2RL1;THBS1;TLR4
GO_Biological_Process_2023,Regulation Of DNA Binding (GO:0051101),4/48,0.0102753537116412,0.0932844458668318,0,0,5.076664076664077,23.241004160385454,HMGB2;TXN;JAK2;MMP9
GO_Biological_Process_2023,I-kappaB Phosphorylation (GO:0007252),2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,TLR4;TLR2
GO_Biological_Process_2023,Regulation Of Inflammatory Response To Wounding (GO:0106014),2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,GRN;STAT3
GO_Biological_Process_2023,Carbohydrate Phosphorylation (GO:0046835),2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,HK3;HK2
GO_Biological_Process_2023,Fructose 6-Phosphate Metabolic Process (GO:0006002),2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,HK3;HK2
GO_Biological_Process_2023,Myelin Maintenance (GO:0043217),2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,PTEN;DEGS1
GO_Biological_Process_2023,Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115),2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,MYADM;KLF4
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Apoptotic Process (GO:0070229),2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,BCL6;IRS2
GO_Biological_Process_2023,Negative Regulation Of Necroptotic Process (GO:0060546),2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,PELI1;BIRC2
GO_Biological_Process_2023,"Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)",2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,RAB31;F2RL1
GO_Biological_Process_2023,Positive Regulation Of Platelet Activation (GO:0010572),2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,JAK2;TLR4
GO_Biological_Process_2023,Regulation Of ER To Golgi Vesicle-Mediated Transport (GO:0060628),2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,LRRK2;SORL1
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587),2/9,0.0104150711427297,0.0932844458668318,0,0,15.894779441521653,72.55174259226621,MYADM;KLF4
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),6/104,0.0106205491573561,0.0940593015828058,0,0,3.429097713584001,15.585127563092527,LGALS2;GRN;S100A12;ADAM8;TLR4;TLR2
GO_Biological_Process_2023,Regulation Of Fatty Acid Biosynthetic Process (GO:0042304),3/26,0.0106532300462589,0.0940593015828058,0,0,7.270998023715415,33.02408878900315,CEACAM1;ELOVL5;PDK4
GO_Biological_Process_2023,Acute Inflammatory Response (GO:0002526),3/26,0.0106532300462589,0.0940593015828058,0,0,7.270998023715415,33.02408878900315,PLSCR1;VNN1;HP
GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574),3/26,0.0106532300462589,0.0940593015828058,0,0,7.270998023715415,33.02408878900315,CYP1B1;PTGS2;HIF1A
GO_Biological_Process_2023,Regulation Of Stress Fiber Assembly (GO:0051492),5/75,0.0107304481975279,0.0944051133974002,0,0,3.994897959183673,18.115543739636827,PAK1;ROCK1;GPR65;WAS;PAK2
GO_Biological_Process_2023,Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157),4/49,0.0110357104228313,0.0952998915985508,0,0,4.963596074707186,22.36903569508565,PSG9;SELL;CEACAM6;CEACAM8
GO_Biological_Process_2023,Interferon-Mediated Signaling Pathway (GO:0140888),4/49,0.0110357104228313,0.0952998915985508,0,0,4.963596074707186,22.36903569508565,HDAC4;IFNGR1;STAT1;JAK2
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),4/49,0.0110357104228313,0.0952998915985508,0,0,4.963596074707186,22.36903569508565,ORM1;IRAK3;BPI;TLR4
GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),4/49,0.0110357104228313,0.0952998915985508,0,0,4.963596074707186,22.36903569508565,STAT3;FOS;KLF4;HIF1A
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),18/557,0.0110462446846546,0.0952998915985508,0,0,1.893318212097356,8.530657140750028,NCOA1;HDAC4;RNF10;CREBBP;STAT1;STAT3;HMGB2;FOS;PARP9;KLF4;HIF1A;YY1;RYBP;MAFB;CREB1;NFIL3;TBL1X;PICALM
GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),6/105,0.0111010353373563,0.0952998915985508,0,0,3.394286706607624,15.276723548551102,GRN;SORT1;DENND3;SORL1;IGF2R;HSPA1A
GO_Biological_Process_2023,Negative Regulation Of MAPK Cascade (GO:0043409),6/105,0.0111010353373563,0.0952998915985508,0,0,3.394286706607624,15.276723548551102,RGS2;DUSP1;PTEN;IRAK3;TLR4;SORL1
GO_Biological_Process_2023,Protein Localization To Organelle (GO:0033365),7/137,0.011288782737217,0.0962118349946762,0,0,3.019562334217506,13.539553618126597,PAK1;LRRK2;PACSIN2;SNX10;SORL1;TOR1AIP1;RAB33B
GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),5/76,0.0113236017003004,0.0962118349946762,0,0,3.938430583501006,17.647580031344294,STAT3;F2RL1;LILRB2;TLR4;TLR2
GO_Biological_Process_2023,Positive Regulation Of Protein Secretion (GO:0050714),5/76,0.0113236017003004,0.0962118349946762,0,0,3.938430583501006,17.647580031344294,F2RL1;IRS2;ADAM8;TLR4;TLR2
GO_Biological_Process_2023,Peptide Cross-Linking (GO:0018149),3/27,0.0118298781601191,0.0988340712271183,0,0,6.967684659090909,30.916501033478948,F13A1;THBS1;TGM3
GO_Biological_Process_2023,Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482),3/27,0.0118298781601191,0.0988340712271183,0,0,6.967684659090909,30.916501033478948,GPR65;C3AR1;F2RL1
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),3/27,0.0118298781601191,0.0988340712271183,0,0,6.967684659090909,30.916501033478948,PTGS2;KLF4;TLR4
GO_Biological_Process_2023,Regulation Of Actin Polymerization Or Depolymerization (GO:0008064),3/27,0.0118298781601191,0.0988340712271183,0,0,6.967684659090909,30.916501033478948,DAAM2;WAS;MEGF9
GO_Biological_Process_2023,Regulation Of Interleukin-12 Production (GO:0032655),4/50,0.0118314063500419,0.0988340712271183,0,0,4.855444072835377,21.54359432002779,IRAK3;TLR4;THBS1;TLR2
GO_Biological_Process_2023,Monoatomic Cation Homeostasis (GO:0055080),5/77,0.0119387096290528,0.0990633397648163,0,0,3.883531746031746,17.196159145551228,SLC11A1;SLC40A1;CYBRD1;ALPL;PICALM
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),5/77,0.0119387096290528,0.0990633397648163,0,0,3.883531746031746,17.196159145551228,ROCK1;STAT1;SEMA3E;KLF4;THBS1
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),6/107,0.0121077680210874,0.0997985796023849,0,0,3.3267326732673266,14.683892117251348,DOCK8;CD1D;LILRB2;JAK2;CD46;SIRPB1
GO_Biological_Process_2023,Positive Regulation Of Autophagy (GO:0010508),6/107,0.0121077680210874,0.0997985796023849,0,0,3.3267326732673266,14.683892117251348,SH3GLB1;BNIP3L;SESN3;ROCK1;LRRK2;GNAI3
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),4/51,0.0126629985222048,0.1003885499851259,0,0,4.751894283809177,20.7613637015562,RGS2;DUSP1;IRAK3;SORL1
GO_Biological_Process_2023,Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),4/51,0.0126629985222048,0.1003885499851259,0,0,4.751894283809177,20.7613637015562,NOTCH2;GPR65;F2RL1;PIK3CG
GO_Biological_Process_2023,T Cell Chemotaxis (GO:0010818),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,PIK3CG;CXCL16
GO_Biological_Process_2023,Regulation Of Microtubule Nucleation (GO:0010968),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,PAK1;HSPA1A
GO_Biological_Process_2023,"Regulation Of Phagocytosis, Engulfment (GO:0060099)",2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,RAB31;F2RL1
GO_Biological_Process_2023,calcineurin-NFAT Signaling Cascade (GO:0033173),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,PPP3CA;PPP3R1
GO_Biological_Process_2023,Regulation Of Programmed Necrotic Cell Death (GO:0062098),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,PELI1;BIRC2
GO_Biological_Process_2023,Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,F2RL1;PJA2
GO_Biological_Process_2023,Regulation Of Triglyceride Catabolic Process (GO:0010896),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,ABHD5;SORL1
GO_Biological_Process_2023,Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,LRRK2;TXN
GO_Biological_Process_2023,Negative Regulation Of Inclusion Body Assembly (GO:0090084),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,SORL1;HSPA1A
GO_Biological_Process_2023,Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,PELI1;BIRC2
GO_Biological_Process_2023,Negative Regulation Of Response To Cytokine Stimulus (GO:0060761),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,IRAK3;KLF4
GO_Biological_Process_2023,Negative Regulation Of Transmembrane Transport (GO:0034763),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,IRS2;THBS1
GO_Biological_Process_2023,Positive Regulation Of Defense Response To Bacterium (GO:1900426),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,GRN;EMILIN2
GO_Biological_Process_2023,Regulation Of B Cell Apoptotic Process (GO:0002902),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,BCL6;IRS2
GO_Biological_Process_2023,Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664),2/10,0.0128672143874526,0.1003885499851259,0,0,13.907223796033994,60.53915656073652,PPP3CA;PPP3R1
GO_Biological_Process_2023,Regulation Of Lipid Biosynthetic Process (GO:0046890),3/28,0.0130782625593768,0.1010187203074315,0,0,6.688636363636364,29.007303422243226,CEACAM1;CREB1;PDK4
GO_Biological_Process_2023,Negative Regulation Of Cation Channel Activity (GO:2001258),3/28,0.0130782625593768,0.1010187203074315,0,0,6.688636363636364,29.007303422243226,PPP3CA;PPP3R1;MMP9
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),3/28,0.0130782625593768,0.1010187203074315,0,0,6.688636363636364,29.007303422243226,PTGS2;KLF4;TLR4
GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),8/175,0.0131108536634393,0.1010187203074315,0,0,2.688985142107716,11.654908280958931,PELI2;TNFSF10;PELI1;TRIM25;S100A12;F2RL1;ALPK1;BIRC2
GO_Biological_Process_2023,Response To Insulin (GO:0032868),5/79,0.0132361897976761,0.101354897802576,0,0,3.778185328185328,16.339897983529927,CEACAM1;RAB31;SORT1;IRS2;ZFP36L1
GO_Biological_Process_2023,Protein Import Into Nucleus (GO:0006606),5/79,0.0132361897976761,0.101354897802576,0,0,3.778185328185328,16.339897983529927,NUP214;STAT3;E2F3;KPNB1;STK3
GO_Biological_Process_2023,Wound Healing (GO:0042060),5/80,0.0139192436368364,0.1059314216656172,0,0,3.727619047619048,15.933644107823234,PPP3CA;PAK1;LRG1;SLC11A1;MYH9
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),5/80,0.0139192436368364,0.1059314216656172,0,0,3.727619047619048,15.933644107823234,RGS2;DUSP1;PTEN;IRAK3;SORL1
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),6/111,0.014310834819767,0.107927113306152,0,0,3.1993450675399098,13.586781389707054,SDCBP;CREBBP;LRG1;THBS1;SAP30;HSPA1A
GO_Biological_Process_2023,Defense Response To Fungus (GO:0050832),3/29,0.0143989820654318,0.107927113306152,0,0,6.431053321678322,27.27151034121484,CLEC4D;S100A12;CLEC4E
GO_Biological_Process_2023,Positive Regulation Of Microtubule Polymerization (GO:0031116),3/29,0.0143989820654318,0.107927113306152,0,0,6.431053321678322,27.27151034121484,PAK1;CLIP1;HSPA1A
GO_Biological_Process_2023,Positive Regulation Of Viral Genome Replication (GO:0045070),3/29,0.0143989820654318,0.107927113306152,0,0,6.431053321678322,27.27151034121484,STAU1;PKN2;SRPK1
GO_Biological_Process_2023,Regulation Of Blood Coagulation (GO:0030193),3/29,0.0143989820654318,0.107927113306152,0,0,6.431053321678322,27.27151034121484,EMILIN2;F2RL1;THBS1
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),7/144,0.014534883250822,0.1082933219946589,0,0,2.864250356573538,12.119226927817405,PPP3CA;ROCK1;DUSP1;MYADM;ADAM8;PLXNC1;PIK3CG
GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),9/214,0.0145351375349542,0.1082933219946589,0,0,2.466657267728747,10.436886395303857,ARHGAP9;PREX1;RALBP1;DOCK8;LRRK2;F2RL1;PLXNC1;NDEL1;PICALM
GO_Biological_Process_2023,Regulation Of Phosphorylation (GO:0042325),5/82,0.0153556239220689,0.1095566340893872,0,0,3.630426716141002,15.161654862033044,SDCBP;ROCK1;ROPN1L;THBS1;CORO1C
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),5/82,0.0153556239220689,0.1095566340893872,0,0,3.630426716141002,15.161654862033044,SIAH2;MMP9;THBS1;GRINA;HSPA1A
GO_Biological_Process_2023,Regulation Of Keratinocyte Migration (GO:0051547),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,PTEN;MMP9
GO_Biological_Process_2023,Calcineurin-Mediated Signaling (GO:0097720),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,PPP3CA;PPP3R1
GO_Biological_Process_2023,Cellular Response To Growth Hormone Stimulus (GO:0071378),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,STAT3;JAK2
GO_Biological_Process_2023,Central Nervous System Myelination (GO:0022010),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,PTEN;B4GALT5
GO_Biological_Process_2023,Central Nervous System Neuron Axonogenesis (GO:0021955),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,PTEN;B4GALT5
GO_Biological_Process_2023,Complement Receptor Mediated Signaling Pathway (GO:0002430),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,C5AR1;FPR1
GO_Biological_Process_2023,Macrophage Activation Involved In Immune Response (GO:0002281),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,GRN;DYSF
GO_Biological_Process_2023,Positive Regulation Of Coagulation (GO:0050820),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,EMILIN2;THBS1
GO_Biological_Process_2023,Positive Regulation Of Hemostasis (GO:1900048),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,EMILIN2;THBS1
GO_Biological_Process_2023,Positive Regulation Of Keratinocyte Proliferation (GO:0010838),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,NOTCH2;LRG1
GO_Biological_Process_2023,Positive Regulation Of Myelination (GO:0031643),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,RNF10;TNFRSF1B
GO_Biological_Process_2023,Positive Regulation Of Platelet Aggregation (GO:1901731),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,EMILIN2;JAK2
GO_Biological_Process_2023,Pyrimidine Nucleobase Metabolic Process (GO:0006206),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,CDA;DPYD
GO_Biological_Process_2023,Regulation Of T Cell Mediated Immunity (GO:0002709),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,WAS;TNFRSF1B
GO_Biological_Process_2023,Regulation Of Actin Filament Depolymerization (GO:0030834),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,MTPN;F2RL1
GO_Biological_Process_2023,Regulation Of Adipose Tissue Development (GO:1904177),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,NCOA1;SORL1
GO_Biological_Process_2023,Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991),2/11,0.0155437062472649,0.1095566340893872,0,0,12.361347182876928,51.47387919372272,ROCK1;PICALM
GO_Biological_Process_2023,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),3/30,0.0157925302897825,0.1097514499970602,0,0,6.192550505050505,25.68805081603096,PAK1;CREBBP;PAK2
GO_Biological_Process_2023,Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762),3/30,0.0157925302897825,0.1097514499970602,0,0,6.192550505050505,25.68805081603096,CEACAM1;MAFB;TLR4
GO_Biological_Process_2023,"Phagocytosis, Engulfment (GO:0006911)",3/30,0.0157925302897825,0.1097514499970602,0,0,6.192550505050505,25.68805081603096,ITGAM;MYH9;THBS1
GO_Biological_Process_2023,Positive Regulation Of Phosphate Metabolic Process (GO:0045937),3/30,0.0157925302897825,0.1097514499970602,0,0,6.192550505050505,25.68805081603096,SDCBP;ROCK1;THBS1
GO_Biological_Process_2023,Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049),3/30,0.0157925302897825,0.1097514499970602,0,0,6.192550505050505,25.68805081603096,PTGS2;KLF4;THBS1
GO_Biological_Process_2023,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),5/83,0.0161095840549314,0.1110372807026488,0,0,3.583699633699634,14.794733775372192,GPR65;C5AR1;C3AR1;FPR1;F2RL1
GO_Biological_Process_2023,Dephosphorylation (GO:0016311),7/147,0.0161118182398039,0.1110372807026488,0,0,2.8024425287356323,11.569049480079505,PPP3CA;PPP3R1;PPP4R1;PTEN;ALPL;SSH2;MTMR6
GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),7/147,0.0161118182398039,0.1110372807026488,0,0,2.8024425287356323,11.569049480079505,ROCK1;EIF2AK2;IRAK3;HMGCR;IGF2BP2;LILRB2;PFDN5
GO_Biological_Process_2023,Purine Ribonucleotide Metabolic Process (GO:0009150),5/84,0.0168877993610778,0.1160626875757179,0,0,3.5381555153707054,14.439792381712063,TPST1;LRRK2;GNAI3;NT5C2;HSPA1A
GO_Biological_Process_2023,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),7/149,0.0172282164553456,0.1166766318771658,0,0,2.762688198154444,11.21984795216185,HDAC4;TFDP1;LRRK2;CYP1B1;IRAK3;TRIB1;KLF4
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),7/149,0.0172282164553456,0.1166766318771658,0,0,2.762688198154444,11.21984795216185,CEACAM1;LRRK2;MYADM;PTEN;TRIB1;PAK2;CORO1C
GO_Biological_Process_2023,Actin Filament Polymerization (GO:0030041),3/31,0.0172593002414026,0.1166766318771658,0,0,5.971083603896104,24.2390414802178,PREX1;WAS;JAK2
GO_Biological_Process_2023,Regulation Of Response To Biotic Stimulus (GO:0002831),3/31,0.0172593002414026,0.1166766318771658,0,0,5.971083603896104,24.2390414802178,HERC5;CD55;BIRC2
GO_Biological_Process_2023,Negative Regulation Of Chemotaxis (GO:0050922),3/31,0.0172593002414026,0.1166766318771658,0,0,5.971083603896104,24.2390414802178,SEMA4A;SEMA3E;THBS1
GO_Biological_Process_2023,Receptor Signaling Pathway Via STAT (GO:0097696),3/31,0.0172593002414026,0.1166766318771658,0,0,5.971083603896104,24.2390414802178,STAT1;STAT3;JAK2
GO_Biological_Process_2023,Peptide Metabolic Process (GO:0006518),4/56,0.0173771553819607,0.1171541372354473,0,0,4.29388560157791,17.401395827217865,NPEPPS;ANPEP;CPD;TPP1
GO_Biological_Process_2023,Defense Response To Gram-positive Bacterium (GO:0050830),5/85,0.017690565528728,0.1183026767568042,0,0,3.49375,14.09631628492969,HMGB2;CTSG;PGLYRP1;CAMP;TLR2
GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),5/85,0.017690565528728,0.1183026767568042,0,0,3.49375,14.09631628492969,CEACAM1;ITGAM;ITGA2B;MYH9;PRAM1
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),5/85,0.017690565528728,0.1183026767568042,0,0,3.49375,14.09631628492969,GRN;ANXA3;HIF1A;THBS1;PIK3CG
