gene,log2FC,t_stat,p_value,case_mean,ctrl_mean,p_adj
GDF5,0.20745099999999894,3.5845505631847243,0.000957274286289284,6.1520065,5.944555500000001,0.2090473860600033
NSFL1C,-0.14588558333333435,-3.7793725846678328,0.0005402870115324507,7.046130749999999,7.192016333333333,0.2090473860600033
GPM6B,-0.28283749999999985,-4.434677515927822,0.00011412153005904971,3.6646708749999997,3.9475083749999995,0.2090473860600033
FGF18,0.09777966666666593,4.006969836012385,0.0002808285854052892,4.589576583333333,4.491796916666667,0.2090473860600033
SERPINH1,-0.1662440000000016,-3.728586831890802,0.0006268335150657003,5.6793914999999995,5.845635500000001,0.2090473860600033
SLC12A5,0.22546799999999934,3.8332974348918056,0.0005728248742807632,3.496308,3.2708400000000006,0.2090473860600033
SLC35C2,-0.14333083333333452,-3.7318126753839604,0.0006245838505901876,6.697560166666666,6.840891000000001,0.2090473860600033
CSNK2A1,-0.2259912499999981,-3.5846793988469323,0.0009529383357534837,6.883502333333334,7.109493583333332,0.2090473860600033
BCL11A,-0.32964974999999974,-3.6136681997355518,0.0008718833051608479,7.380217625,7.709867375,0.2090473860600033
TNFSF18,0.25573250000000014,3.704077552813537,0.00071179681943052,4.07457,3.8188374999999994,0.2090473860600033
APOL5,0.1971444999999994,3.7296426657591635,0.0007538475607382255,4.409957999999999,4.212813499999999,0.2090473860600033
ANXA9,0.14746925000000122,4.44909445437789,7.38595490972906e-05,4.425995,4.278525749999999,0.2090473860600033
PDHA2,0.18900200000000078,4.060225966619691,0.00023714047894536164,3.9675655,3.7785634999999993,0.2090473860600033
PCCB,-0.15426850000000059,-3.5940303224825167,0.0011116022084172103,5.547625999999999,5.7018945,0.2090473860600033
CLDN4,0.14264450000000117,3.5627500940035453,0.0010273277915351167,4.743558,4.600913499999999,0.2090473860600033
IZUMO1,0.20498100000000008,3.558154744432216,0.0010277609362852559,3.451429,3.246448,0.2090473860600033
RAB8A,-0.3446560000000005,-4.024223074009137,0.00026304082280909514,10.057875999999998,10.402531999999999,0.2090473860600033
ADAMTS12,0.2045589999999997,4.155520279228662,0.0001815524595267423,4.77362675,4.56906775,0.2090473860600033
MAP2,0.13995225000000033,3.5358591199976264,0.001147126992812916,3.630823000000001,3.4908707500000005,0.2090473860600033
ROS1,0.11078474999999965,3.848724922368315,0.0004544682689746346,3.6206562499999997,3.5098715,0.2090473860600033
LMAN2,-0.17226700000000061,-4.097785666451259,0.00022009135286132626,5.749983499999999,5.9222505,0.2090473860600033
IRS4,0.19189549999999933,3.7626344527657536,0.0005704592041868969,5.6722885,5.480393,0.2090473860600033
MYPN,0.1596219999999997,3.7673796428857735,0.0006034456635768966,4.625126,4.465504,0.2090473860600033
ABHD2,-0.23029191666666549,-3.631324893577938,0.0008354517491983309,7.193225833333335,7.42351775,0.2090473860600033
ATP6V0A4,0.1631875000000016,3.9599711454263793,0.00032320444392919007,3.938653500000001,3.7754659999999993,0.2090473860600033
RNPC3,-0.33980549999999976,-3.780187933669821,0.000542864868293509,6.717533,7.0573385,0.2090473860600033
CPN2,0.14069750000000036,3.554926579173583,0.0010637503919552302,3.4247455,3.284048,0.2090473860600033
PRPF4,-0.2558404999999997,-4.212791692232258,0.00015635180682230284,7.818519500000001,8.07436,0.2090473860600033
SFTPA1,0.12549350000000015,3.6014908286849923,0.0012134462463343322,4.084206,3.9587125,0.2177316116057738
TIMM17B,0.11941749999999995,3.5051876293477573,0.001230299602252753,6.600332,6.4809145,0.2178122415828274
PSD3,0.11534849999999963,3.47849358468924,0.0012811663278821618,3.3054064999999992,3.1900579999999996,0.22092631820284864
SLC39A5,0.13312874999999913,3.483178275739949,0.0012646159086092833,5.6087757499999995,5.475647,0.22092631820284864
ROBO2,0.11862750000000055,3.4591822678769137,0.0013637665011881758,2.9214373333333334,2.802809833333333,0.22166598271807147
VPS29,-0.17093974999999872,-3.4549102721912206,0.0013792756059764644,8.37423225,8.545171999999999,0.22166598271807147
IDH3A,-0.18012149999999938,-3.4609266658410482,0.0013560712424033467,6.258167666666667,6.438289166666666,0.22166598271807147
TCF4,-0.2737753749999996,-3.455432877452694,0.001369659592860849,6.745831249999999,7.019606624999999,0.22166598271807147
API5,-0.1359653999999999,-3.450555332984115,0.0013856210698599135,6.522131,6.6580964,0.22166598271807147
GUCY2C,0.2029004999999997,3.4756097554677354,0.0013201563715883626,3.5158339999999995,3.3129334999999998,0.22166598271807147
VIM,0.667381749999997,3.454331804561324,0.0015548399513655724,10.410979999999999,9.743598250000002,0.24577577231228653
HIF3A,0.0691352857142844,3.4074886295618803,0.0015813031699656364,4.254596214285714,4.1854609285714295,0.24657722275249586
SST,0.14973350000000085,3.3981162574437107,0.0016145416260888409,3.9406030000000003,3.7908694999999994,0.24657722275249586
HOXB6,0.11334150000000065,3.3998150529631803,0.001615621206466873,3.5624320000000003,3.4490904999999996,0.24657722275249586
THRSP,0.14108016666666723,3.4352948492435065,0.001637659940670559,3.955198,3.814117833333333,0.24710055332072367
RPL21,0.11204299999999989,3.381409217388333,0.0016894906709040089,9.603927500000001,9.491884500000001,0.2520568216658812
NRD1,-0.2232504999999989,-3.3914522922123904,0.0017130727013902345,7.695025749999999,7.918276249999998,0.2527353258784393
ETV5,0.09760529999999878,3.372456082930896,0.001775639741311565,4.221297999999999,4.1236927,0.25620533151187574
SLC22A8,0.17288700000000023,3.3630278547897934,0.0017706100638904107,4.60958675,4.43669975,0.25620533151187574
TAF7L,0.10552425000000065,3.356251211126158,0.0018314347763473855,3.1977245000000005,3.09220025,0.25620533151187574
VPS11,-0.10968450000000018,-3.3898221916446025,0.0018144237041691294,8.240752,8.3504365,0.25620533151187574
VTCN1,0.16405799999999982,3.381419846050286,0.0018330702284702664,4.0938295,3.9297715,0.25620533151187574
SPATA8,0.1275644999999992,3.344254396990811,0.0018764949865159198,5.166704999999999,5.0391405,0.25954271282248315
CCDC50,-0.24304840000000105,-3.331794434245153,0.0019346741452122048,6.161779899999999,6.4048283,0.2648309618569861
HDGFL1,0.16557499999999958,3.3402246634067563,0.002071866802979852,6.624301,6.458726,0.26681014014776566
HIST1H2BM,0.15334800000000026,3.296380328653008,0.002129980031304651,3.5521685000000005,3.3988205000000002,0.26681014014776566
HS3ST5,0.1903915000000005,3.3238146553546333,0.00207001818008713,5.076964500000001,4.886573,0.26681014014776566
G6PC,0.11971750000000014,3.3105561911819104,0.0021013478324328834,3.46656325,3.34684575,0.26681014014776566
JUN,1.392507124999999,3.43894239071912,0.00205875991384189,8.885928375,7.493421250000002,0.26681014014776566
PPP2R2D,0.24216124999999966,3.3033314808630543,0.0020887700017990754,6.2379695,5.9958082500000005,0.26681014014776566
MADCAM1,0.199446,3.3405615686902874,0.002115164541359052,5.3275500000000005,5.128104,0.26681014014776566
PYY2,0.2241705000000005,3.299130518378546,0.0021161236017238536,5.530272,5.3061015,0.26681014014776566
AQP12A,0.11592975000000028,3.3022963176372557,0.0020990785468224674,5.635513250000001,5.5195835,0.26681014014776566
TRIM2,0.07092433333333403,3.305997578518432,0.0022344834794537603,3.6330668333333334,3.5621424999999993,0.26972246945624573
DCTN5,-0.15894049999999993,-3.2855806692667904,0.0022043992390786455,6.006912600000001,6.1658531000000005,0.26972246945624573
TBR1,0.14005749999999972,3.2913144847924682,0.002179966415289148,3.2629824999999997,3.122925,0.26972246945624573
RBM5,-0.24281249999999943,-3.3021959162199916,0.002220024829244641,7.248979375,7.491791875,0.26972246945624573
ELF5,0.1326027500000011,3.2725366907644573,0.0022747871228059294,3.6717707500000003,3.539167999999999,0.2721137244740282
CCDC90B,-0.17600149999999992,-3.3140246389431365,0.002336489629319015,6.059798166666667,6.235799666666667,0.27699919016158825
RNF11,0.23728900000000142,3.2658020352592647,0.002397850012997144,7.608126750000001,7.37083775,0.27928642519803576
LEP,0.1751279999999995,3.255653376978354,0.0023942155019169363,4.1346995,3.9595715000000005,0.27928642519803576
GRIN2C,0.08849749999999901,3.1406034991643605,0.003258966076154488,4.953971,4.865473500000001,0.2824331390984557
MRPS11,-0.20798149999999982,-3.123081469465256,0.0034339249360750756,6.63934375,6.84732525,0.2824331390984557
SYPL2,0.14863900000000108,3.201779558377607,0.0028471607803802475,4.915240000000001,4.766601,0.2824331390984557
AFP,0.1413045000000004,3.2365046205402366,0.002510326151717453,4.477783500000001,4.336479000000001,0.2824331390984557
IL1RAPL1,0.11455399999999916,3.175806018183867,0.0030918901026305403,4.02163075,3.9070767500000008,0.2824331390984557
ANAPC5,-0.1654661666666648,-3.1940688082996065,0.0029130673937849986,8.163426416666669,8.328892583333333,0.2824331390984557
ZNF665,-0.2519999999999998,-3.224542660327841,0.002675134543217195,7.114897999999999,7.366897999999999,0.2824331390984557
AIM2,-0.4549434999999997,-3.1732867081113647,0.002984950202282965,7.341883499999999,7.796826999999999,0.2824331390984557
LRP2,0.11310174999999933,3.1605439071349495,0.003141478730813917,3.2160292499999996,3.1029275000000003,0.2824331390984557
NXPH3,0.16320325000000047,3.170855727342205,0.0030025792686680063,6.05217275,5.8889695,0.2824331390984557
RYR1,-0.3322069999999995,-3.143083655360959,0.0032689910451497366,5.1211835,5.453390499999999,0.2824331390984557
CCDC13,0.1286978750000003,3.1640318868906134,0.003067557599668082,4.884673125000001,4.7559752500000005,0.2824331390984557
MUC1,0.10327416666666522,3.1698258514806277,0.0030191945565753954,5.601221333333332,5.497947166666667,0.2824331390984557
SYMPK,-0.11002937500000076,-3.118312456209718,0.003464532788136698,6.031698499999999,6.141727875,0.2824331390984557
ATP6V0D1,-0.1962364999999977,-3.2057609671522744,0.002768097803077051,8.182307000000002,8.3785435,0.2824331390984557
FGFR4,0.08618162500000093,3.170198335281872,0.0031083586506990874,4.6615301250000005,4.5753485,0.2824331390984557
SLC6A19,0.09909166666666636,3.1506812779926587,0.003284389085932455,5.370530166666667,5.2714385,0.2824331390984557
HSD17B2,0.14728900000000067,3.1429388116030332,0.003402970209479109,3.1718105000000003,3.0245214999999996,0.2824331390984557
CASC2,0.0733554999999999,3.2357769797789304,0.0025226696923748176,2.9963572,2.9230017,0.2824331390984557
MRPL27,-0.2880345000000002,-3.2256899035063755,0.002732656820018762,8.356700499999999,8.644734999999999,0.2824331390984557
MYO3B,0.12404866666666647,3.1756501077854615,0.0031458119211456464,3.0620545,2.9380058333333334,0.2824331390984557
IGFL1,0.1393575000000018,3.144910574777634,0.0033426954547025626,4.2900435,4.1506859999999985,0.2824331390984557
PSMB10,-0.21996150000000014,-3.2000002606013527,0.0028346298899913896,10.271763499999999,10.491724999999999,0.2824331390984557
GNAO1,0.13358225000000168,3.178754906047807,0.0034765186116442943,5.479202500000001,5.34562025,0.2824331390984557
GFRA4,0.14414675000000043,3.1457780165555036,0.0033213486580729416,3.7419405000000006,3.59779375,0.2824331390984557
TFIP11,-0.22283149999999985,-3.12501289112803,0.0035098604914973377,6.575329250000001,6.798160750000001,0.2824331390984557
CACNA1E,0.09058933333333297,3.199977476318003,0.002851757131210566,3.673345499999999,3.582756166666666,0.2824331390984557
USP4,-0.11947200000000002,-3.214916804493121,0.002669038243533083,9.14934175,9.26881375,0.2824331390984557
XAGE2,0.14546750000000142,3.1800916711903895,0.0030055228812596257,5.3360095,5.190541999999999,0.2824331390984557
NUP188,-0.07607425000000134,-3.1571225727643437,0.0031816329229989834,5.303502125,5.379576375000001,0.2824331390984557
GRHL3,0.1348360000000004,3.1225962581924014,0.0034990921535356673,3.352427,3.2175909999999996,0.2824331390984557
SLC8A3,0.18024524999999958,3.189538666676993,0.003034661902649101,4.885407249999999,4.705162,0.2824331390984557
ANP32A,-0.1652413750000008,-3.1405189039195127,0.0033139035762449857,7.931770875,8.09701225,0.2824331390984557
PLAC8,-0.28773999999999944,-3.2749954345957493,0.0025350332744154772,11.757725,12.045465,0.2824331390984557
RECK,0.1976817000000004,3.1666821496463604,0.0030372477929716353,5.9273956000000005,5.7297139,0.2824331390984557
UBE2L3,-0.14373637500000136,-3.142170373560623,0.0033972467803343436,8.859258249999998,9.002994625,0.2824331390984557
FILIP1,0.07034574999999998,3.1118328158941897,0.0035309460077077603,2.9031187500000004,2.8327730000000004,0.2824331390984557
PKMYT1,0.13703699999999852,3.1587170012620973,0.0032351014333566993,6.055025999999999,5.917989,0.2824331390984557
NRL,0.12492274999999964,3.1733297491291395,0.0031331840055816283,5.133059749999999,5.008137,0.2824331390984557
CD48,-0.33529699999999885,-3.181607918225609,0.0032544037155498003,9.368664750000002,9.703961750000001,0.2824331390984557
ASB11,0.12489549999999872,3.1256599038117496,0.0033940280520270544,3.4813774999999993,3.3564820000000006,0.2824331390984557
SCN10A,0.12426199999999943,3.2045320379989306,0.0028553131949544523,4.095938,3.971676000000001,0.2824331390984557
ZNF765,-0.142035625000001,-3.186582316170359,0.0029234447020529885,5.01449475,5.156530375000001,0.2824331390984557
NAV2,0.07303399999999982,3.2433698873883103,0.0025149289668209827,3.9535985833333336,3.8805645833333338,0.2824331390984557
IQGAP3,0.05759599999999976,3.159515637622719,0.0032232995278036864,3.705062125,3.6474661250000002,0.2824331390984557
PDIA6,-0.1865409999999983,-3.246411943740687,0.0025458365172312623,9.318270125000002,9.504811125,0.2824331390984557
PLCD3,0.16319150000000082,3.1992888238554986,0.0034626856947155824,6.0439430000000005,5.8807515,0.2824331390984557
GIF,0.1630935,3.2314148623535326,0.0025859290033124227,3.1592919999999998,2.9961984999999998,0.2824331390984557
SPAM1,0.11701616666666625,3.118037935875102,0.0034672167688536864,3.290192,3.1731758333333335,0.2824331390984557
PSG5,0.1200297499999996,3.1661242077781657,0.0034461299387528233,4.463132,4.34310225,0.2824331390984557
TCEB3B,0.10395750000000037,3.1789427115616777,0.0029449744479637346,3.2449510000000004,3.1409935,0.2824331390984557
GART,-0.2128031111111115,-3.136315258447145,0.003424320498620089,4.937344722222222,5.1501478333333335,0.2824331390984557
NEK11,0.1242683333333332,3.103326251689313,0.003676454818491004,4.652044666666667,4.527776333333334,0.2838137620925788
PARVA,0.09833992857142793,3.1117744077646026,0.003591725132177698,3.9057891428571425,3.8074492142857146,0.2838137620925788
CHD5,0.10009425000000105,3.113976255015687,0.0036324091385624355,3.8100157500000003,3.709921499999999,0.2838137620925788
WDR64,0.1929430000000001,3.1003568574741784,0.0036339233553384855,3.5630055000000005,3.3700625000000004,0.2838137620925788
CHRNE,0.11003650000000142,3.099955075260659,0.003670128795956508,5.513015,5.402978499999999,0.2838137620925788
TNFRSF17,-1.0267374999999994,-3.11011143836184,0.003629026001578305,5.0915105,6.1182479999999995,0.2838137620925788
MPP3,0.162497000000001,3.094120131584529,0.0037141486763226867,4.7903935,4.627896499999999,0.2850662781746395
PPP1CA,-0.1904450000000022,-3.0892786815924844,0.003794156169239282,10.73097,10.921415000000001,0.288231966253553
ADAMTS15,0.11449549999999942,3.083739085616007,0.003842224584039681,4.454335249999999,4.339839749999999,0.288231966253553
NDUFS6,-0.15207749999999898,-3.0845077641089085,0.003805030223597877,10.252597500000002,10.404675000000001,0.288231966253553
DUSP23,-0.13563799999999837,-3.104553254803152,0.003832196930637649,7.784582500000001,7.920220499999999,0.288231966253553
MAPK8IP2,0.15016475000000007,3.078829385761681,0.0038808316269380765,5.7255537499999996,5.5753889999999995,0.28949259742968414
NOC2L,-0.2706797500000002,-3.0748506502580293,0.0039137319905974705,6.0833379999999995,6.35401775,0.2903158288891241
ZNF621,-0.13823766666666604,-2.996916398614846,0.004808947534602502,5.290231333333333,5.428468999999999,0.2926901384740684
CYP3A5,0.09656274999999992,3.018099828522477,0.004699410879373014,3.072116625,2.975553875,0.2926901384740684
DEFB124,0.11376299999999873,3.0277986380986355,0.004410284446101853,5.231211999999999,5.117449000000001,0.2926901384740684
TMEM2,-0.2480075000000017,-3.0101382175364693,0.004772059105564235,7.2296605,7.477668000000001,0.2926901384740684
NR0B1,0.09392775000000064,3.0309527786698913,0.00461333479417866,3.7195215,3.6255937499999993,0.2926901384740684
AURKC,0.19656050000000125,3.025596924248495,0.004973606842620668,4.901688500000001,4.705127999999999,0.2926901384740684
TGFB3,0.09865449999999942,3.0267744675765305,0.004519080775048732,4.809375999999999,4.7107215,0.2926901384740684
PIGT,-0.10612599999999794,-3.0463491833917247,0.004520305709368014,8.061399500000002,8.1675255,0.2926901384740684
WDR66,0.10386650000000008,3.036220248627469,0.004311748100013175,3.915577333333333,3.8117108333333327,0.2926901384740684
KDELR3,0.11733350000000087,3.005110844589965,0.004696903977325704,3.5492505000000003,3.4319169999999994,0.2926901384740684
NDUFA13,-0.13423500000000033,-3.008981139865897,0.004836444161390698,10.567034999999999,10.70127,0.2926901384740684
LHX3,0.19084850000000042,2.9865859594861646,0.00497015839063533,4.87306,4.682211499999999,0.2926901384740684
MOV10L1,0.10053999999999785,3.026734563469813,0.004464951649095553,4.231526999999999,4.130987000000001,0.2926901384740684
IER2,0.5699650000000016,3.107569877720914,0.004785880163479042,12.726420000000001,12.156455,0.2926901384740684
CSK,-0.16193749999999696,-3.0856838695699538,0.003982986267881821,10.323197500000001,10.485134999999998,0.2926901384740684
PROSC,-0.24485579999999985,-3.0227765237746667,0.004480617944567293,6.7929011,7.0377569,0.2926901384740684
SSX3,0.10742562499999853,3.0586344158733856,0.004105364169290665,4.352044874999999,4.24461925,0.2926901384740684
ZFP36,0.7874250000000007,3.0888937624857786,0.004967675160183145,12.51693,11.729505,0.2926901384740684
WSB1,-0.38786769999999926,-2.9802001254590618,0.005025858681434523,7.230407600000001,7.6182753000000005,0.2926901384740684
SLC45A2,0.10800524999999928,3.0064277152698575,0.004800291730105721,3.9126837499999993,3.8046785,0.2926901384740684
SPRR1A,0.14306974999999955,3.0253474929952073,0.004924243229727056,4.604438249999999,4.4613685,0.2926901384740684
KIF2B,0.15917850000000033,2.9912458676647895,0.004880833828597222,3.2719430000000003,3.1127645,0.2926901384740684
ZPBP,0.18764899999999995,3.071906593391487,0.0044647891627273865,3.3320405,3.1443915000000002,0.2926901384740684
RBBP4,-0.20234175000000043,-3.0053701811815245,0.004699993942798944,7.18453925,7.386881000000001,0.2926901384740684
NEK8,-0.18332300000000057,-3.008562266591543,0.004715055453380312,6.065832499999999,6.2491555,0.2926901384740684
CSNK1A1,-0.11377630769230684,-3.013259964485645,0.0045927905653000475,7.057670615384616,7.171446923076923,0.2926901384740684
LRRC17,0.11129449999999963,3.003006581979582,0.004898543506368447,3.3503352499999997,3.23904075,0.2926901384740684
TRIM38,-0.25670512499999987,-3.059926659919267,0.004426476648933658,8.169691375,8.4263965,0.2926901384740684
MAEL,0.14860549999999995,3.0116886728765193,0.004745584132534107,3.1090234999999997,2.9604179999999998,0.2926901384740684
DTWD2,0.14534400000000058,3.020274552967819,0.00450040204119478,6.1286845,5.9833405,0.2926901384740684
COG7,-0.20546800000000065,-3.0218082519323652,0.004489732163984451,7.134362,7.339830000000001,0.2926901384740684
FAM49B,-0.19902100000000278,-3.065990661748833,0.004589505754118608,7.931231333333332,8.130252333333335,0.2926901384740684
GRIPAP1,-0.2646385000000002,-2.9803060869490654,0.005002931987297089,5.90447375,6.16911225,0.2926901384740684
LYPD1,0.13433475000000072,3.0293404768289682,0.004393180790078693,3.9911125000000007,3.85677775,0.2926901384740684
ELP4,-0.16984399999999855,-2.986666661030512,0.004977673975672726,7.111104500000001,7.280948499999999,0.2926901384740684
MRPL38,-0.11814250000000026,-3.055837448467766,0.004110580111596326,6.1990437499999995,6.31718625,0.2926901384740684
TRAM2,-0.19448766666666728,-3.024239677220221,0.004453765809734725,6.227017666666667,6.421505333333334,0.2926901384740684
EMP3,-0.1388650000000009,-3.0874890170541014,0.004093517397628492,11.583054999999998,11.721919999999999,0.2926901384740684
AK2,-0.1422034166666668,-2.990907007514951,0.0049201043714737405,7.49935375,7.641557166666667,0.2926901384740684
WDR26,0.12665970000000026,3.015194098051085,0.004559105134890415,7.598455100000001,7.4717954,0.2926901384740684
ITGB6,0.07578937500000071,3.032637325903066,0.004538103547983653,3.2235701250000006,3.14778075,0.2926901384740684
SRGAP3,0.09523487499999961,3.0627758151195748,0.0040284122630294475,3.9407883749999995,3.8455535,0.2926901384740684
RAB3IL1,0.18784000000000134,2.9834010867560097,0.005004277382220824,6.9820945000000005,6.794254499999999,0.2926901384740684
MYOZ3,0.11508189999999985,3.0597720108015833,0.004104088192205721,5.256136099999999,5.141054199999999,0.2926901384740684
SLC17A4,0.10845125000000033,2.984965351441658,0.004946876524318753,3.743952,3.63550075,0.2926901384740684
EGFR,0.12207122222222377,3.0499533207396534,0.004268551637323288,4.945064444444445,4.822993222222221,0.2926901384740684
DDAH2,-0.17512033333333044,-3.0532935077320937,0.004153580564235558,7.445345666666668,7.620465999999999,0.2926901384740684
BMP7,0.06736800000000098,3.0238080489379366,0.004519111498647015,5.14072525,5.073357249999999,0.2926901384740684
PRL,0.18788049999999945,3.068049961735252,0.004284510530496198,4.563294,4.3754135000000005,0.2926901384740684
EIF5A,-0.6257099999999998,-2.9849394912464793,0.005119297013522734,7.889391666666667,8.515101666666666,0.29553924237197765
HDGFRP3,0.31113418749999866,2.985048934555985,0.005107593805472408,5.2600025,4.948868312500001,0.29553924237197765
HRASLS5,0.09271249999999931,2.982967686562177,0.005234231545104486,4.362560749999999,4.26984825,0.29700908741836474
NPBWR2,0.12131200000000053,2.965717400397442,0.005217147953813418,3.205776,3.0844639999999997,0.29700908741836474
CSF1,0.0894547500000007,2.9644822358700944,0.005214586239542852,5.297267875,5.2078131249999995,0.29700908741836474
ZNF304,-0.5769244999999987,-3.006867848090164,0.005227310790331786,4.6711125000000004,5.248036999999999,0.29700908741836474
RPN2,-0.1084016666666674,-2.9634006140474867,0.005295344466814582,10.809493333333332,10.917895,0.29754790813558685
ZNF160,-0.17674510000000065,-2.9796778353469806,0.005423885901555983,4.825390199999999,5.0021353,0.29754790813558685
PEX12,-0.3162655000000001,-2.9739926362117517,0.005391971368526684,5.2045465,5.520812,0.29754790813558685
KCNK9,0.13781175,2.9580549341519022,0.005380439404203823,4.588802,4.45099025,0.29754790813558685
ADCY2,0.10783087499999944,2.9853735309446483,0.005322064504553636,4.13036525,4.022534375,0.29754790813558685
STARD7,-0.13558649999999695,-2.948514990951769,0.005445409073425787,10.126084500000001,10.261670999999998,0.29754790813558685
STC2,0.09123875000000048,2.948958375091122,0.005431359970862917,4.52545825,4.434219499999999,0.29754790813558685
SPAG7,-0.11435049999999869,-2.978683805956994,0.005268017054552158,9.3751245,9.489474999999999,0.29754790813558685
DUSP1,0.6032701666666647,3.0382987246647115,0.005349484894127075,9.871084333333332,9.267814166666668,0.29754790813558685
