"","kTotal","kWithin","kOut","kDiff"
"302",337.813235261694,260.128349718159,77.6848855435355,182.443464174623
"303",165.708745586,108.272303201319,57.4364423846804,50.8358608166388
"304",80.7077531942257,35.0050017513825,45.7027514428432,-10.6977496914607
"305",236.417416144013,168.201423934375,68.2159922096376,99.9854317247377
"306",380.803775550042,334.171569006304,46.6322065437378,287.539362462566
"307",149.071071340339,131.880949555866,17.1901217844737,114.690827771392
"308",76.7657707879957,31.4026195627879,45.3631512252079,-13.96053166242
"309",211.154662839767,124.181492759474,86.9731700802928,37.2083226791813
"310",226.084239632975,184.813557358258,41.2706822747176,143.54287508354
"311",102.016449645429,17.9586066038149,84.0578430416138,-66.0992364377989
"312",416.456941712344,395.983071480564,20.4738702317796,375.509201248785
"313",327.002089417164,248.681444638735,78.3206447784295,170.360799860305
"314",75.9569801268355,36.2403872120931,39.7165929147424,-3.47620570264935
"315",352.046976804346,260.539900134483,91.5070766698629,169.03282346462
"316",559.295272938783,496.255755857645,63.0395170811381,433.216238776506
"317",249.92254099144,189.473860152195,60.4486808392452,129.02517931295
"318",175.705657633314,101.088465482862,74.6171921504522,26.47127333241
"319",359.519582777216,337.296932472529,22.2226503046868,315.074282167842
"320",149.317617211659,72.2958435246191,77.02177368704,-4.72593016242089
"321",504.276491612607,475.043947766747,29.2325438458607,445.811403920886
"322",274.77446891359,127.833251164162,146.941217749429,-19.1079665852668
"323",308.601426385618,282.509892839166,26.0915335464521,256.418359292714
"324",338.513057919536,258.092031588901,80.4210263306345,177.671005258267
"325",220.132525831198,143.482607100046,76.6499187311522,66.832688368894
"326",272.687109624954,178.650960883393,94.0361487415607,84.6148121418323
"327",220.261385594834,181.277294118589,38.984091476245,142.293202642344
"328",58.1717786107713,27.0306843649806,31.1410942457907,-4.11040988081006
"329",61.1620003228816,22.7213132162966,38.4406871065851,-15.7193738902885
"330",159.702012870089,32.9480224302782,126.75399043981,-93.8059680095322
"331",405.216189517213,385.87227175533,19.343917761883,366.528353993447
"332",88.8614507566458,21.7151810599146,67.1462696967311,-45.4310886368165
"333",161.649527733091,91.9979510811464,69.6515766519447,22.3463744292017
"334",369.021728430143,337.115612904722,31.9061155254213,305.2094973793
"335",135.632033850689,35.6549643559156,99.9770694947738,-64.3221051388582
"336",250.177219635245,173.198552499217,76.978667136028,96.2198853631891
"337",70.8401560873617,9.45231259955329,61.3878434878084,-51.9355308882552
"338",339.28104613,251.259312102733,88.0217340272674,163.237578075465
"339",532.607509352817,494.023656543447,38.5838528093695,455.439803734078
"340",123.738331011095,35.7301673515807,88.0081636595143,-52.2779963079337
"341",236.297900574909,209.88556055942,26.4123400154892,183.47322054393
"342",110.111880877141,24.5506805829515,85.5612002941897,-61.0105197112381
"343",381.878515390271,348.263483786478,33.6150316037933,314.648452182684
"344",58.687376175594,0.712761767201884,57.9746144083921,-57.2618526411902
"345",62.4122425936692,5.03746343332851,57.3747791603407,-52.3373157270122
"346",334.010802463816,193.990279864263,140.020522599553,53.9697572647103
"347",96.9204676942611,16.1047054962862,80.8157621979749,-64.7110567016887
"348",273.933499748722,138.452608026523,135.480891722199,2.97171630432359
"349",331.396866650797,255.593170419543,75.8036962312546,179.789474188288
"350",118.257652844744,26.9906069126003,91.2670459321438,-64.2764390195436
"351",181.829618308345,35.804885002204,146.024733306141,-110.219848303937
"352",110.460007604285,23.832781105991,86.6272264982941,-62.7944453923032
"353",504.295978528748,476.535268518899,27.760710009849,448.77455850905
"354",356.464499191493,201.688129541204,154.776369650289,46.9117598909148
"355",135.293050338181,37.6742264943939,97.6188238437873,-59.9445973493934
"356",264.973031994394,185.386989826847,79.586042167547,105.8009476593
"357",149.667789710692,129.129126416417,20.5386632942755,108.590463122142
"358",58.1744211810167,9.91012168984786,48.2642994911688,-38.3541778013209
"359",131.415133084698,109.964484976897,21.450648107801,88.5138368690965
"360",508.941889243594,471.046248569045,37.8956406745488,433.150607894496
"361",289.600950861313,227.268239902787,62.3327109585261,164.935528944261
"362",351.854252531142,266.31377699608,85.5404755350617,180.773301461018
"363",528.134231554801,490.957941408311,37.1762901464897,453.781651261821
"364",306.817548097515,227.615608765813,79.2019393317015,148.413669434112
"365",263.822313398716,195.44558171351,68.3767316852058,127.068850028305
"366",630.975341580618,575.187457087342,55.7878844932762,519.399572594066
"367",342.630147946804,212.53698197417,130.093165972634,82.4438160015363
"368",81.0129157977739,34.9884542854236,46.0244615123503,-11.0360072269267
"369",240.473956391179,203.385472696437,37.0884836947414,166.296989001696
"370",558.000513488272,525.354636418965,32.6458770693066,492.708759349658
"371",194.242503577992,184.07129627163,10.1712073063615,173.900088965269
"372",103.040327979414,42.483923934217,60.5564040451975,-18.0724801109806
"373",209.438254694858,138.986487546204,70.4517671486547,68.5347203975489
"374",138.193635729765,94.2426581563227,43.9509775734421,50.2916805828806
"375",75.5334760623253,2.41376704336079,73.1197090189645,-70.7059419756037
"376",234.414538888114,183.679264835258,50.7352740528561,132.943990782402
"377",88.2061604247491,3.81355965366952,84.3926007710796,-80.5790411174101
"378",27.5414299119321,0.130105812742297,27.4113240991898,-27.2812182864475
"379",204.358219392645,183.731590253028,20.6266291396173,163.104961113411
"380",113.275020990159,38.8127615665588,74.4622594236004,-35.6494978570416
"381",97.8530010134937,58.4098369103913,39.4431641031023,18.966672807289
"382",306.238137918898,234.977106903251,71.2610310156468,163.716075887604
"383",42.8012631354246,6.2803512298916,36.520911905533,-30.2405606756414
"384",354.974974546325,248.012672471237,106.962302075088,141.050370396149
"385",607.603749754126,553.574871955365,54.0288777987616,499.545994156603
"386",58.0184371039585,31.8487458603474,26.1696912436111,5.67905461673632
"387",95.2926537788227,0.424382020631645,94.8682717581911,-94.4438897375595
"388",377.375009520562,353.889088016696,23.4859215038663,330.403166512829
"389",353.477804545717,326.209221660867,27.2685828848508,298.940638776016
"390",51.0331152695857,5.92506121901007,45.1080540505757,-39.1829928315656
"391",392.374221623743,361.264254403219,31.1099672205245,330.154287182694
"392",234.831833597186,158.030303649493,76.8015299476931,81.2287737017997
"393",289.641059831647,225.51844673387,64.122613097777,161.395833636093
"394",134.507834594524,35.7668398041264,98.7409947903974,-62.974154986271
"395",232.073797606823,205.324288894989,26.7495087118342,178.574780183155
"396",1078.15798192303,986.969340906448,91.1886410165823,895.780699889866
"397",327.206031890851,251.612390916121,75.59364097473,176.018749941391
"398",52.6628768601946,2.1775551405921,50.4853217196025,-48.3077665790104
"399",59.6935444882334,12.3454069565416,47.3481375316917,-35.0027305751501
"400",123.252584262486,39.6309151955031,83.6216690669833,-43.9907538714802
"401",228.565955057636,164.236302049149,64.3296530084872,99.9066490406615
"402",293.609752373528,143.92075308587,149.688999287658,-5.76824620178866
"403",43.7961651169144,6.30407924112023,37.4920858757942,-31.1880066346739
