Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Translation (GO:0006412),31/234,1.1157075555674066e-14,2.2648863378018354e-11,0,0,6.569903562377259,211.06933732885503,RPL4;MRPS17;RPL3;MRPS33;RPL12;MRPS31;MRPL14;MRPL34;RPL10A;RPS15;MRPL41;RPS4X;MRPL20;RPS3;RPS2;RPL18;RPL17;MRPS26;RPS9;MRPS24;RPS5;RPL22;MRPL49;MRPS21;RPL13A;RPL23A;MRPL23;EEF2;MRPL46;EEF1G;RPS23
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),25/183,2.1828427130087875e-12,2.2155853537039195e-09,0,0,6.733203505355404,180.78916088587803,RPL4;MRPS17;RPL3;MRPS33;RPL12;MRPL14;RPL10A;MRPL34;RPS15;MRPL41;RPS4X;RPS3;RPS2;RPL18;RPL17;RPS9;RPS5;RPL22;MRPS21;RPL13A;RPL23A;EEF2;MRPL23;EEF1G;RPS23
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),23/158,4.396540773891302e-12,2.974992590333114e-09,0,0,7.226760677526542,188.98125926980305,RPL4;MRPS17;RPS9;RPL3;RPS5;MRPS33;RPL12;RPL22;MRPS21;RPL13A;MRPL14;RPL23A;RPL10A;MRPL23;MRPL34;RPS15;MRPL41;RPS4X;RPS3;RPS2;RPL18;RPL17;RPS23
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),16/93,6.591284271278464e-10,2.989677020378024e-07,0,0,8.707120465741156,184.06942102881985,RPL4;RPS9;RPL3;RPS5;RPL12;RPL22;RPL13A;RPL23A;RPL10A;RPS15;RPS4X;RPS3;RPS2;RPL18;RPL17;RPS23
GO_Biological_Process_2023,Gene Expression (GO:0010467),28/296,7.363736503394147e-10,2.989677020378024e-07,0,0,4.450006604147404,93.5804502282373,RPL4;MRPS17;RPL3;NXT1;MRPS33;RPL12;MRPL14;MRPL34;RPL10A;RPS15;MRPL41;EXOSC7;RPS4X;EXOSC5;NUP85;RPS3;RPS2;RPL18;EXOSC2;RPL17;RPS9;RPS5;RPL22;MRPS21;RPL13A;RPL23A;MRPL23;RPS23
GO_Biological_Process_2023,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),18/134,3.589511185224853e-09,1.214451284334409e-06,0,0,6.517241379310345,126.72938665249087,BLK;ITK;PLEKHA1;TXK;PDE4D;CD3G;CD3E;LAX1;CD3D;LIME1;CD79B;CD79A;CD8B;CD8A;CD19;PLCG1;CD247;SKAP1
GO_Biological_Process_2023,Mitochondrial Gene Expression (GO:0140053),14/103,1.7032817725981504e-07,4.939517140534636e-05,0,0,6.559145488739934,102.22781655131276,MRPS17;MRPS26;MRPS24;MRPS33;MRPL49;MRPS31;MRPS21;MRPL14;POLRMT;MRPL23;MRPL34;MRPL46;MRPL41;MRPL20
GO_Biological_Process_2023,Mitochondrial Translation (GO:0032543),13/98,6.25725748608449e-07,0.00015877790870939392,0,0,6.364907419070412,90.9185886069237,MRPS17;MRPS26;MRPS24;MRPS33;MRPL49;MRPS31;MRPS21;MRPL14;MRPL23;MRPL34;MRPL46;MRPL41;MRPL20
GO_Biological_Process_2023,T Cell Activation (GO:0042110),13/111,2.6351317864404727e-06,0.0005943686140526843,0,0,5.516890267884456,70.87315763172316,ITK;CD3G;CD3E;LY9;CD3D;CD2;CD8B;CD8A;CD7;SLAMF6;CCR7;CD247;TNFRSF4
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),12/107,1.0016020192597776e-05,0.0020332520990973,0,0,5.242914979757085,60.35289685104818,XBP1;CD40LG;CD6;CD81;IL23A;CCL5;SIRPG;PRKCQ;CCR7;HLA-DOA;CD3E;HLA-DOB
GO_Biological_Process_2023,T Cell Receptor Signaling Pathway (GO:0050852),11/95,1.7250062189908394e-05,0.003183420567774,0,0,5.426845365011676,59.51998374061097,ITK;CD8B;CD8A;PDE4D;TXK;CD3G;PLCG1;CD247;CD3E;CD3D;SKAP1
GO_Biological_Process_2023,Alpha-Beta T Cell Activation (GO:0046631),5/15,1.9191223038454703e-05,0.0032465152306719,0,0,20.53684210526316,223.05182331997003,NKG7;CD3G;CD247;CD3E;CD3D
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),14/155,2.3030833389513027e-05,0.0035963532139008,0,0,4.129090189632606,44.09321902540412,RPS9;RPS5;HEATR1;RPS15;RPS4X;EXOSC7;FBL;EBNA1BP2;EMG1;EXOSC5;RRS1;LYAR;EXOSC2;RPS23
GO_Biological_Process_2023,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),8/53,3.565219617674385e-05,0.0051695684456278,0,0,7.335216572504708,75.12508617081038,NDUFB8;NDUFB7;NDUFA11;NDUFA12;NDUFB11;NDUFS5;NDUFB2;NDUFV1
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),8/59,7.86582365126487e-05,0.0106450813413784,0,0,6.470255898969757,61.146494767961705,NDUFB8;NDUFB7;NDUFA11;NDUFA12;NDUFB11;NDUFS5;NDUFB2;NDUFV1
GO_Biological_Process_2023,Proton Motive Force-Driven ATP Synthesis (GO:0015986),8/60,8.887909611086136e-05,0.0112765353190655,0,0,6.345501955671447,59.19232444042446,NDUFB8;NDUFB7;NDUFA11;NDUFA12;NDUFB11;NDUFS5;NDUFB2;NDUFV1
GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),7/46,0.00010451367202442104,0.0124801620123279,0,0,7.392367322599881,67.75986310979387,BLK;CD79B;ITK;CD79A;PLEKHA1;CD19;LIME1
GO_Biological_Process_2023,Oxidative Phosphorylation (GO:0006119),8/63,0.00012634771970387103,0.0142492150554921,0,0,5.998459167950694,53.84500539356014,NDUFB8;NDUFB7;NDUFA11;NDUFA12;NDUFB11;NDUFS5;NDUFB2;NDUFV1
GO_Biological_Process_2023,Spliceosomal snRNP Assembly (GO:0000387),6/37,0.0002288981444811407,0.0244559596471955,0,0,7.957942017149857,66.7053276680961,GEMIN4;SNRPD3;SNRPF;PRPF19;LSM4;LSM2
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),25/483,0.00028895420707269776,0.0293288520178788,0,0,2.286817985507942,18.63583394095265,HDAC1;CD81;SIRPG;LEF1;AKR1B1;CIB1;RPS4X;CCND2;CCL5;BCL7C;SOX8;RPL17;SLAMF1;RPS9;XBP1;PRKCH;AKR1C3;MATK;FLT3LG;CDC25B;CDK6;CDK4;PFDN1;EPHA1;IL7R
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),9/91,0.00033645356760055863,0.032523844868054,0,0,4.529594531614106,36.22339578230143,RPS15;EXOSC7;FBL;SLFN13;EBNA1BP2;EMG1;EXOSC5;EXOSC2;LYAR
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),8/74,0.0003907778870576839,0.0360581413966862,0,0,4.995891114535183,39.20461216634087,CD40LG;CD6;CD81;IL23A;CCL5;CD3E;TNFRSF4;CD320
GO_Biological_Process_2023,Immunological Synapse Formation (GO:0001771),3/7,0.0004474363009824171,0.0394911169997524,0,0,30.68553459119497,236.6461178078744,CD6;CD81;CCR7
GO_Biological_Process_2023,Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),6/43,0.0005316199220944316,0.043525689324044,0,0,6.665412247690728,50.25442057960265,CDK6;CIB1;CCR7;CD3E;EPHA1;SKAP1
GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),12/162,0.000555115332504262,0.043525689324044,0,0,3.311111111111111,24.82119698365326,TOMM40;PTCD2;BNIP3;MTX3;APEX1;DNAJA3;AIP;MPV17;PHB2;SLC25A4;TOMM22;HIGD2A
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),10/118,0.0005574718829680521,0.043525689324044,0,0,3.8242710795902286,28.651815580901086,RPS15;RPS4X;FBL;RPS9;EBNA1BP2;EMG1;RPS5;HEATR1;RRS1;RPS23
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630),4/17,0.0006082137021731488,0.0457286598300552,0,0,12.60956690368455,93.3736443704928,CCL5;CIB1;CD3E;SKAP1
GO_Biological_Process_2023,ncRNA Processing (GO:0034470),9/100,0.0006757000304575697,0.0467340926507381,0,0,4.079722824945755,29.781002883368213,RPS15;EXOSC7;FBL;EBNA1BP2;EMG1;EXOSC5;LYAR;EXOSC2;TSEN54
GO_Biological_Process_2023,Immunoglobulin Mediated Immune Response (GO:0016064),5/30,0.0006766735546317535,0.0467340926507381,0,0,8.208421052631579,59.90769663247177,CD81;CD19;IL2RB;HLA-DOA;HLA-DOB
GO_Biological_Process_2023,Regulation Of T Cell Activation (GO:0050863),7/62,0.0006906516155281497,0.0467340926507381,0,0,5.23755525658274,38.11827264987512,CD2;CCL5;SIRPG;PRKCQ;HLA-DOA;HLA-DOB;LAX1
GO_Biological_Process_2023,rRNA Processing (GO:0006364),9/101,0.0007263747039068442,0.0475658273848675,0,0,4.0351703129327054,29.16396970751156,RPS15;EXOSC7;FBL;EBNA1BP2;EMG1;EXOSC5;TFB1M;LYAR;EXOSC2
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),18/320,0.0007785039715605253,0.0493863456958708,0,0,2.4793153866001547,17.74727787742579,ITK;XBP1;TRAF3IP3;TXK;PDE4D;LY9;SOD1;CD2;CD40LG;CD6;IL23A;RPS3;PRKCQ;SLAMF6;CCR7;LTB;CARD11;SLAMF1
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),8/84,0.0009179322688488336,0.0564667425988827,0,0,4.336306868867083,30.32547187346429,RPS15;RPS4X;FBL;RPS9;EMG1;RPS5;HEATR1;RPS23
GO_Biological_Process_2023,rRNA Catabolic Process (GO:0016075),4/19,0.0009535495394368044,0.0568386278757468,0,0,10.92717086834734,76.00196111186843,EXOSC7;SLFN13;EXOSC5;EXOSC2
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),8/85,0.0009924626622645092,0.0568386278757468,0,0,4.2797710763812455,29.595991510113283,NDUFB8;NDUFB7;NDUFA11;NDUFA12;NDUFB11;NDUFS5;NDUFB2;NDUFV1
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Apoptotic Process (GO:0070229),3/9,0.0010359749908387,0.0568386278757468,0,0,20.454926624737947,140.57468883139055,CCL5;ORMDL3;PRKCQ
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632),3/9,0.0010359749908387,0.0568386278757468,0,0,20.454926624737947,140.57468883139055,CCL5;CD3E;SKAP1
GO_Biological_Process_2023,Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857),4/20,0.0011695091726286,0.0591366124142824,0,0,10.243697478991596,69.15695467197592,PRKCH;CD81;RPS3;CARD11
GO_Biological_Process_2023,Ribosome Assembly (GO:0042255),6/50,0.0012031734451121,0.0591366124142824,0,0,5.602991944764097,37.66775320564117,RPS15;NGRN;MRPL20;RPS5;RRS1;RPL23A
GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",5/34,0.0012211911742295,0.0591366124142824,0,0,7.074773139745917,47.45707254676393,NDUFB8;NDUFB7;NDUFS5;NDUFB2;NDUFV1
GO_Biological_Process_2023,Regulation Of T Cell Receptor Signaling Pathway (GO:0050856),5/34,0.0012211911742295,0.0591366124142824,0,0,7.074773139745917,47.45707254676393,CD81;CD160;SH2D1A;RPS3;CARD11
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),27/594,0.0012235161189161,0.0591366124142824,0,0,1.9923262903395356,13.360592901132849,HDAC1;CD81;SIRPG;LEF1;AKR1B1;CIB1;RPS4X;CCND2;CCL5;BCL7C;SPOCK2;CCR7;RPL17;EXOSC2;SLAMF1;RPS9;XBP1;AKR1C3;MATK;FLT3LG;KLHL22;AXIN2;CDC25B;CDK4;PFDN1;EPHA1;IL7R
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),7/71,0.0015529095889634,0.0733117782696708,0,0,4.498942917547569,29.09747547805185,CDK6;ARL2;CIB1;CCR7;CD3E;EPHA1;SKAP1
GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),6/53,0.0016363806083859,0.073818947444965,0,0,5.244546189065446,33.645171555201536,NDUFB8;NDUFB7;NDUFA11;NDUFB11;NDUFS5;NDUFB2
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),6/53,0.0016363806083859,0.073818947444965,0,0,5.244546189065446,33.645171555201536,NDUFB8;NDUFB7;NDUFA11;NDUFB11;NDUFS5;NDUFB2
GO_Biological_Process_2023,sno(s)RNA 3'-End Processing (GO:0031126),3/11,0.0019633509808908,0.0866435324175737,0,0,15.339622641509434,95.61344148538346,FBL;EXOSC5;EXOSC2
GO_Biological_Process_2023,U2-type Prespliceosome Assembly (GO:1903241),4/23,0.0020192536476487,0.0872145724409997,0,0,8.624944714727997,53.51801756427942,SF3A3;SNRPA1;SNRPD3;SNRPF
GO_Biological_Process_2023,Positive Regulation Of Interleukin-17 Production (GO:0032740),4/24,0.0023776623925903,0.0988824677035023,0,0,8.193277310924369,49.50081113781489,IL23A;PRKCQ;SLAMF6;LY9
GO_Biological_Process_2023,RNA Catabolic Process (GO:0006401),6/57,0.0023868181859466,0.0988824677035023,0,0,4.832216430876148,29.17592787057529,EXOSC7;EXOSC5;RNASEH1;NUDT16L1;EXOSC2;LSM2
GO_Biological_Process_2023,Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928),3/12,0.0025714190052153,0.1018640209861896,0,0,13.634521313766596,81.30670536894986,EXOSC7;EXOSC5;EXOSC2
GO_Biological_Process_2023,Gamma-Delta T Cell Activation (GO:0046629),3/12,0.0025714190052153,0.1018640209861896,0,0,13.634521313766596,81.30670536894986,ITK;CD3G;CD3E
GO_Biological_Process_2023,Positive Regulation Of Type II Interferon Production (GO:0032729),6/58,0.0026093246755083,0.1018640209861896,0,0,4.73904576436222,28.19099015629188,CD2;IL23A;PDE4D;TXK;SLAMF6;SLAMF1
GO_Biological_Process_2023,Response To Zinc Ion (GO:0010043),4/25,0.0027775122524482,0.1063839598579234,0,0,7.802721088435374,45.928373945802456,MT1F;MT1X;D2HGDH;CRIP1
GO_Biological_Process_2023,Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862),3/13,0.0032836880988006,0.1234423488993567,0,0,12.270440251572326,70.17204729865935,CD81;RPS3;CARD11
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),10/150,0.0034031905881825,0.1256086708001927,0,0,2.945288753799392,16.73819933388663,RPS15;MRPL20;RPS5;GEMIN4;RRS1;RPL23A;SNRPD3;SNRPF;PRPF19;LSM4
GO_Biological_Process_2023,RNA Methylation (GO:0001510),6/62,0.0036577416166907,0.1325931336050402,0,0,4.399638336347197,24.685971951235626,FBL;WDR6;SNRPD3;SNRPF;TFB1M;TARBP1
GO_Biological_Process_2023,Nucleobase-Containing Compound Catabolic Process (GO:0034655),5/44,0.003917678767819,0.137118756873666,0,0,5.258029689608637,29.14134634111765,EXOSC7;EXOSC5;RNASEH1;EXOSC2;DNASE1L3
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),5/44,0.003917678767819,0.137118756873666,0,0,5.258029689608637,29.14134634111765,SIRPG;PRKCQ;HLA-DOA;HLA-DOB;SKAP1
GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",11/180,0.0042446502189603,0.1460447448218572,0,0,2.685570457097437,14.66884327806621,SF3A3;HSPA8;LSM7;PIN1;PPIH;SNRPA1;SNRPD3;SNRPF;PRPF19;LSM4;LSM2
GO_Biological_Process_2023,Positive Regulation Of T Cell Proliferation (GO:0042102),6/65,0.0046283272290483,0.1540246602453791,0,0,4.175284273760996,22.44449015275365,CD40LG;CD6;IL23A;CCL5;RPS3;CD3E
GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),6/65,0.0046283272290483,0.1540246602453791,0,0,4.175284273760996,22.44449015275365,CDK6;CIB1;CCR7;CD3E;EPHA1;SKAP1
GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),7/87,0.0049229294055886,0.161186236989436,0,0,3.5961945031712474,19.109643619781583,CD2;IL23A;PDE4D;TXK;CCR7;SLAMF6;SLAMF1
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),3/15,0.0050411249764934,0.1624362492425669,0,0,10.224318658280922,54.087934091037305,CD40LG;CD160;PLCG1
GO_Biological_Process_2023,"mRNA Splicing, Via Spliceosome (GO:0000398)",12/211,0.0051272809501053,0.1626309426361528,0,0,2.4894987759309366,13.12757463130824,SF3A3;HSPA8;LSM7;GEMIN4;PIN1;PPIH;SNRPA1;SNRPD3;SNRPF;PRPF19;LSM4;LSM2
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),5/47,0.0052187660180434,0.162986077178894,0,0,4.881704260651629,25.65576891635581,IL23A;SIRPG;PRKCQ;HLA-DOA;HLA-DOB
GO_Biological_Process_2023,T-helper 1 Cell Differentiation (GO:0045063),2/5,0.0054783018420791,0.1635434226385408,0,0,27.220362622036266,141.73534232213882,LEF1;STAT4
GO_Biological_Process_2023,Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033634),2/5,0.0054783018420791,0.1635434226385408,0,0,27.220362622036266,141.73534232213882,CD3E;SKAP1
GO_Biological_Process_2023,Purine Nucleobase Biosynthetic Process (GO:0009113),2/5,0.0054783018420791,0.1635434226385408,0,0,27.220362622036266,141.73534232213882,PRPS1;SHMT2
GO_Biological_Process_2023,mRNA Processing (GO:0006397),12/214,0.0057245845743533,0.1684189374773533,0,0,2.452145214521452,12.660389685265882,SF3A3;HSPA8;LSM7;RNMT;PIN1;PPIH;SNRPA1;SNRPD3;SNRPF;PRPF19;LSM4;LSM2
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),7/90,0.005922229919748,0.1717446676726932,0,0,3.465676660128888,17.775601929306553,NDUFB8;NDUFB7;NDUFA11;NDUFB11;NDUFS5;NDUFB2;TTC19
GO_Biological_Process_2023,Negative Regulation Of Amyloid-Beta Formation (GO:1902430),3/16,0.0060950700590914,0.1742674960557142,0,0,9.437348814707306,48.13307442974277,BIN1;APEX1;PIN1
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),6/70,0.0066488930214254,0.1874618449096349,0,0,3.848101265822785,19.291704935933915,NDUFB8;NDUFB7;NDUFA12;NDUFS5;NDUFB2;NDUFV1
GO_Biological_Process_2023,Regulation Of Interleukin-12 Production (GO:0032655),5/50,0.006799171297575,0.1890728456722912,0,0,4.555555555555555,22.73657069238229,CD40LG;IL23A;CCR7;LTB;SLAMF1
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),4/32,0.0069195829728885,0.1898209923643755,0,0,5.849939975990396,29.094090161535554,NCR3;KLRB1;CD160;SLAMF6
GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),7/93,0.0070657527820251,0.1908980256706844,0,0,3.344264713112739,16.562456670323947,ZNF540;BIN1;APEX1;ORMDL3;RPS3;RPL13A;PIN1
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic (GO:0000291)",3/17,0.0072708289886882,0.1908980256706844,0,0,8.762803234501348,43.14703509964824,EXOSC7;EXOSC5;EXOSC2
GO_Biological_Process_2023,Purine-Containing Compound Biosynthetic Process (GO:0072522),3/17,0.0072708289886882,0.1908980256706844,0,0,8.762803234501348,43.14703509964824,PRPS1;ADSL;SHMT2
GO_Biological_Process_2023,ncRNA Catabolic Process (GO:0034661),4/33,0.0077274865462706,0.1908980256706844,0,0,5.647928136771951,27.46571426904348,SLFN13;EXOSC5;NUDT16L1;EXOSC2
GO_Biological_Process_2023,Positive Regulation Of Interleukin-12 Production (GO:0032735),4/33,0.0077274865462706,0.1908980256706844,0,0,5.647928136771951,27.46571426904348,CD40LG;IL23A;CCR7;LTB
GO_Biological_Process_2023,Leucine Metabolic Process (GO:0006551),2/6,0.008087305521024,0.1908980256706844,0,0,20.414225941422597,98.3447100916143,MCCC1;BCAT2
GO_Biological_Process_2023,Nuclear Polyadenylation-Dependent ncRNA Catabolic Process (GO:0071046),2/6,0.008087305521024,0.1908980256706844,0,0,20.414225941422597,98.3447100916143,EXOSC7;EXOSC2
GO_Biological_Process_2023,Nuclear Polyadenylation-Dependent rRNA Catabolic Process (GO:0071035),2/6,0.008087305521024,0.1908980256706844,0,0,20.414225941422597,98.3447100916143,EXOSC7;EXOSC2
GO_Biological_Process_2023,Nuclear Polyadenylation-Dependent tRNA Catabolic Process (GO:0071038),2/6,0.008087305521024,0.1908980256706844,0,0,20.414225941422597,98.3447100916143,EXOSC7;EXOSC2
GO_Biological_Process_2023,Polyadenylation-Dependent snoRNA 3'-End Processing (GO:0071051),2/6,0.008087305521024,0.1908980256706844,0,0,20.414225941422597,98.3447100916143,EXOSC5;EXOSC2
GO_Biological_Process_2023,Positive Regulation Of Activation Of Janus Kinase Activity (GO:0010536),2/6,0.008087305521024,0.1908980256706844,0,0,20.414225941422597,98.3447100916143,IL23A;CCL5
GO_Biological_Process_2023,Positive Regulation Of Gliogenesis (GO:0014015),2/6,0.008087305521024,0.1908980256706844,0,0,20.414225941422597,98.3447100916143,PRKCH;SOX8
GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),3/18,0.0085715487633769,0.198143655963685,0,0,8.178197064989519,38.922549259057206,BIN1;APEX1;PIN1
GO_Biological_Process_2023,Regulation Of Interleukin-17 Production (GO:0032660),4/34,0.0085949949441355,0.198143655963685,0,0,5.459383753501401,25.96796952412886,IL23A;SLAMF6;PRKCQ;LY9
GO_Biological_Process_2023,Mitochondrial Transport (GO:0006839),5/53,0.0086870863944669,0.198143655963685,0,0,4.270175438596492,20.2659011043084,TOMM40;BNIP3;AIP;SLC25A4;TOMM22
GO_Biological_Process_2023,Protein Heterooligomerization (GO:0051291),3/19,0.0099999279068799,0.2196196858411002,0,0,7.666666666666667,35.306360030833325,MAT2A;KRT10;HSD17B8
GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),6/77,0.0104594602230016,0.2196196858411002,0,0,3.4674630058834017,15.81249271339364,CD40LG;CD6;IL23A;CCL5;CLC;CD3E
GO_Biological_Process_2023,Positive Regulation Of Intracellular Protein Transport (GO:0090316),8/126,0.0111150772372002,0.2196196858411002,0,0,2.786842861246768,12.53926786691256,SMAD3;CD81;BAG3;ARIH2;PIN1;CIB1;SAE1;ERGIC3
GO_Biological_Process_2023,7-Methylguanosine Cap Hypermethylation (GO:0036261),2/7,0.0111432648480952,0.2196196858411002,0,0,16.330543933054393,73.43714983712582,SNRPD3;SNRPF
GO_Biological_Process_2023,ADP Transport (GO:0015866),2/7,0.0111432648480952,0.2196196858411002,0,0,16.330543933054393,73.43714983712582,SLC25A42;SLC25A4
GO_Biological_Process_2023,ATP Synthesis Coupled Electron Transport (GO:0042773),2/7,0.0111432648480952,0.2196196858411002,0,0,16.330543933054393,73.43714983712582,NDUFA12;NDUFV1
GO_Biological_Process_2023,RNA Capping (GO:0036260),2/7,0.0111432648480952,0.2196196858411002,0,0,16.330543933054393,73.43714983712582,SNRPD3;SNRPF
GO_Biological_Process_2023,T-helper 17 Cell Lineage Commitment (GO:0072540),2/7,0.0111432648480952,0.2196196858411002,0,0,16.330543933054393,73.43714983712582,SLAMF6;LY9
GO_Biological_Process_2023,U4 snRNA 3'-End Processing (GO:0034475),2/7,0.0111432648480952,0.2196196858411002,0,0,16.330543933054393,73.43714983712582,EXOSC7;EXOSC5
GO_Biological_Process_2023,Aromatic Compound Catabolic Process (GO:0019439),2/7,0.0111432648480952,0.2196196858411002,0,0,16.330543933054393,73.43714983712582,EPHX2;PDXP
GO_Biological_Process_2023,tRNA Surveillance (GO:0106354),2/7,0.0111432648480952,0.2196196858411002,0,0,16.330543933054393,73.43714983712582,EXOSC7;EXOSC2
GO_Biological_Process_2023,Negative Regulation Of T Cell Apoptotic Process (GO:0070233),2/7,0.0111432648480952,0.2196196858411002,0,0,16.330543933054393,73.43714983712582,CCL5;PRKCQ
GO_Biological_Process_2023,Purine-Containing Compound Metabolic Process (GO:0072521),2/7,0.0111432648480952,0.2196196858411002,0,0,16.330543933054393,73.43714983712582,PRPS1;FHIT
GO_Biological_Process_2023,Regulation Of Activation Of Janus Kinase Activity (GO:0010533),2/7,0.0111432648480952,0.2196196858411002,0,0,16.330543933054393,73.43714983712582,IL23A;CCL5
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),4/37,0.0115713915840193,0.2237135706243748,0,0,4.962312197606315,22.128039166856063,CCL5;IL10RA;OCIAD2;IL7R
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),4/37,0.0115713915840193,0.2237135706243748,0,0,4.962312197606315,22.128039166856063,CCL5;IL10RA;OCIAD2;IL7R
GO_Biological_Process_2023,Positive Regulation Of Immune Response (GO:0050778),6/80,0.0124903367484285,0.239201732068962,0,0,3.326377009921314,14.57884513834206,XBP1;CD81;IL23A;CCL5;CCR7;SKAP1
GO_Biological_Process_2023,"Maturation Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",3/21,0.0132483651559096,0.2490201969120056,0,0,6.814116002795248,29.46342752458668,EXOSC7;RRS1;EXOSC2
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954),3/21,0.0132483651559096,0.2490201969120056,0,0,6.814116002795248,29.46342752458668,NCR3;CD160;SLAMF6
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),4/39,0.0138820260108258,0.2549645813641459,0,0,4.678271308523409,20.009716633241133,PDCL3;FHIT;RPL17;OGT
GO_Biological_Process_2023,AMP Biosynthetic Process (GO:0006167),2/8,0.0146233136858049,0.2549645813641459,0,0,13.608089260808926,57.49605771105925,ATIC;APRT
GO_Biological_Process_2023,CD40 Signaling Pathway (GO:0023035),2/8,0.0146233136858049,0.2549645813641459,0,0,13.608089260808926,57.49605771105925,CD40LG;PHB2
GO_Biological_Process_2023,T-helper 17 Cell Differentiation (GO:0072539),2/8,0.0146233136858049,0.2549645813641459,0,0,13.608089260808926,57.49605771105925,SLAMF6;LY9
GO_Biological_Process_2023,Exonucleolytic Trimming Involved In rRNA Processing (GO:0000459),2/8,0.0146233136858049,0.2549645813641459,0,0,13.608089260808926,57.49605771105925,EXOSC7;EXOSC2
GO_Biological_Process_2023,"Exonucleolytic Trimming To Generate Mature 3'-End Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)",2/8,0.0146233136858049,0.2549645813641459,0,0,13.608089260808926,57.49605771105925,EXOSC7;EXOSC2
GO_Biological_Process_2023,mRNA Pseudouridine Synthesis (GO:1990481),2/8,0.0146233136858049,0.2549645813641459,0,0,13.608089260808926,57.49605771105925,RPUSD4;RPUSD2
GO_Biological_Process_2023,Positive Regulation Of Adaptive Immune Response (GO:0002821),2/8,0.0146233136858049,0.2549645813641459,0,0,13.608089260808926,57.49605771105925,CD81;SKAP1
